file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
hjelmeland_01um-sr_amg_ahl_lh.trs,2,80,675.24,11,100.245,14.85,1,4.769,0.71,0,0.0,10,3,549.833,117.323,,,
hjelmeland_02uk-ks_ahl_amg.trs,2,51,710.08,10,71.89,10.12,1,4.173,0.59,0,0.0,9,3,134.647,568.685,,,
hjelmeland_03gm-04gk_amg_ahl_lh.trs,2,299,1599.36,197,1314.615,82.2,72,743.425,46.48,0,0.0,125,3,337.777,514.748,,,
hjelmeland_03gm-sr_ahl_amg.trs,2,90,739.88,9,101.898,13.77,2,7.84,1.06,0,0.0,7,3,134.596,597.444,,,
hjelmeland_04gk-ks_amg_ahl_lh.trs,2,68,797.16,7,78.889,9.9,1,32.576,4.09,0,0.0,6,3,121.286,616.636,,,
hof_01um-02uk_ifg_eo.trs,2,514,1507.0,183,756.521,50.2,41,212.128,14.08,0,0.0,142,3,613.658,614.995,,,
hof_01um-sb_ifg_eo.trs,2,163,822.72,37,169.343,20.58,4,9.326,1.13,0,0.0,33,3,146.022,660.91,,,
hof_02uk-sb_ifg_eo.trs,2,64,722.68,9,58.643,8.11,3,14.659,2.03,0,0.0,6,3,103.306,595.262,,,
hof_03gm-04gk_eo_sb.trs,2,627,1718.76,310,1212.288,70.53,72,412.326,23.99,0,0.0,238,3,392.966,900.709,,,
hof_04gk-sb_eo_sb.trs,2,248,877.32,80,260.392,29.68,21,50.29,5.73,0,0.0,59,3,679.504,136.437,,,
hyllestad_01um-ov_ifg_lh_eo.trs,2,100,614.88,17,69.047,11.23,2,9.634,1.57,0,0.0,15,3,413.655,156.065,,,
hyllestad_02uk-ov_ifg_lh_eo.trs,2,96,509.36,27,133.654,26.24,5,20.556,4.04,0,0.0,22,3,149.977,312.142,,,
hyllestad_03gm-04gk_ifg_lh_eo.trs,3,394,1903.28,242,1544.656,81.16,83,812.125,42.67,0,0.0,159,3,504.791,515.384,0.406,,
hyllestad_03gm-ov_ifg_lh_eo.trs,2,157,942.0,30,132.495,14.07,2,4.559,0.48,0,0.0,28,3,141.436,754.211,,,
hyllestad_04gk-ov_ifg_lh_eo.trs,2,99,798.0,25,107.226,13.44,2,18.999,2.38,0,0.0,23,3,150.934,617.193,,,
inderoey_01um-02uk_kk_sb.trs,2,260,1217.76,173,1036.897,85.15,77,649.397,53.33,0,0.0,96,3,238.033,314.97,,,
inderoey_01um-ta_kk_sb.trs,2,77,689.4,26,196.012,28.43,4,36.436,5.29,0,0.0,22,3,168.442,479.252,,,
inderoey_02uk-ta_kk_sb.trs,2,111,651.28,41,222.849,34.22,8,67.956,10.43,0,0.0,33,3,393.931,176.893,,,
inderoey_03gm-04gk_ifg_sb.trs,2,354,1372.32,189,1057.31,77.05,65,538.404,39.23,0,0.0,124,3,389.629,434.414,,,
inderoey_03gm-cbo_ifg_sb.trs,2,88,648.52,11,45.651,7.04,3,11.687,1.8,0,0.0,8,3,123.136,492.115,,,
inderoey_04gk-cbo_ifg_sb.trs,2,112,645.04,19,84.319,13.07,5,23.604,3.66,0,0.0,14,3,119.863,491.016,,,
jevnaker_01um-02uk_hcfh_mi_lh.trs,2,179,1266.0,98,906.754,71.62,43,505.652,39.94,0,0.0,55,3,405.642,211.846,,,
jevnaker_01um-lh_hcfh_mi.trs,2,108,683.36,28,156.571,22.91,7,31.765,4.65,0,0.0,21,3,508.031,133.715,,,
jevnaker_02uk-lh_hcfh_mi.trs,2,133,768.0,34,181.167,23.59,8,59.642,7.77,0,0.0,26,3,221.228,474.062,,,
jevnaker_03gm-04gk_sb_mi.trs,2,299,1111.76,144,827.303,74.41,40,372.055,33.47,0,0.0,104,3,488.39,232.899,,,
jevnaker_03gm-sr_sb_lh.trs,2,168,1066.92,15,100.438,9.41,1,0.906,0.08,0,0.0,14,3,845.154,146.986,,,
jevnaker_04gk-sl_sb_lh.trs,2,125,612.68,30,120.911,19.73,8,41.009,6.69,0,0.0,22,3,391.951,154.203,,,
joelster_01um-04gk_sb_lh.trs,3,144,1679.96,87,911.223,54.24,40,586.227,34.9,0,0.0,47,3,242.642,259.211,591.355,,
joelster_01um-ov_lh_mi_lh.trs,3,85,674.56,10,60.46,8.96,3,13.106,1.94,0,0.0,7,3,177.749,483.705,,,
joelster_02uk-03gm_sb_lh.trs,5,296,1814.36,177,1368.923,75.45,51,582.632,32.11,0,0.0,126,3,384.467,632.141,121.408,,2.578
joelster_02uk-ov_lh_mi_lh.trs,2,97,629.12,16,86.915,13.82,1,7.917,1.26,0,0.0,15,3,187.335,415.482,,,
joelster_03gm-ov_sb_lh.trs,2,58,968.48,10,126.084,13.02,1,4.408,0.46,0,0.0,9,3,142.878,817.235,,,
joelster_04gk-ov_sb_lh.trs,2,75,589.4,18,98.069,16.64,3,18.519,3.14,0,0.0,15,3,130.238,410.992,,,
kaafjord_01um-02uk_mi_eo.trs,2,446,2006.04,158,1185.722,59.11,32,317.414,15.82,0,0.0,126,3,647.637,998.279,,,
kaafjord_01um-amj_mi_eo.trs,2,141,894.0,13,66.865,7.48,0,0.0,0.0,0,0.0,13,3,,212.833,649.641,,
kaafjord_02uk-amj_mi_eo.trs,2,248,1236.0,48,152.653,12.35,7,22.274,1.8,0,0.0,41,3,262.984,917.547,,,
kaafjord_03gm-04gk_eo_ifg.trs,2,247,2091.4,183,1624.394,77.67,78,915.905,43.79,0,0.0,105,3,631.02,230.887,,,
kaafjord_03gm-amj_eo_ifg.trs,2,152,858.0,47,193.499,22.55,11,29.242,3.41,0,0.0,36,3,674.719,146.169,,,
kaafjord_04gk-amj_eo_ifg.trs,2,80,1062.0,23,158.541,14.93,6,34.126,3.21,0,0.0,17,3,136.543,881.354,,,
kaafjord_07gm-amj_eo_ifg.trs,3,257,1544.2,84,354.004,22.92,26,99.625,6.45,0,0.0,58,3,264.979,1081.605,91.91,,
kalvaag_01um-02uk_ifg_lh.trs,3,240,1176.0,101,730.741,62.14,15,156.09,13.27,0,0.0,86,3,293.875,645.797,35.845,,
kalvaag_01um-ov_ifg_lh.trs,2,86,444.52,8,30.54,6.87,3,9.389,2.11,0,0.0,5,3,260.582,162.307,,,
kalvaag_02uk-ov_ifg_lh.trs,2,89,485.4,18,87.0,17.92,0,0.0,0.0,0,0.0,18,3,134.61,335.313,,,
kalvaag_03gm-04gk_sr_lh.trs,3,212,1604.76,127,1416.979,88.3,54,925.705,57.68,0,0.0,73,3,319.735,324.478,34.842,,
kalvaag_03gm-ov_sr_lh.trs,2,89,1512.0,14,91.071,6.02,0,0.0,0.0,0,0.0,14,3,1345.023,137.233,,,
kalvaag_04gk-ov_sr_lh.trs,2,99,1235.48,20,145.719,11.79,3,18.203,1.47,0,0.0,17,3,1023.953,176.752,,,
karlsoey_01um-02uk_ahl_amg.trs,3,234,1819.2,110,1344.508,73.91,31,571.956,31.44,0,0.0,79,3,553.236,681.956,1.969,,
karlsoey_01um-kb_ahl_amg.trs,2,105,521.0,24,135.193,25.95,3,33.219,6.38,0,0.0,21,3,257.161,224.658,,,
karlsoey_02uk-kb_ahl_amg.trs,2,94,677.24,26,158.902,23.46,3,14.431,2.13,0,0.0,23,3,196.511,450.439,,,
karlsoey_03gm-kb_ahl_sb.trs,2,122,829.56,48,279.369,33.68,21,151.598,18.27,0,0.0,27,3,103.124,572.525,,,
karmoey_01um-02uk_sr_sb_sr.trs,2,522,1504.368,177,803.927,53.44,48,263.782,17.53,0,0.0,129,3,673.445,565.937,,,
karmoey_01um-sr_ahl_amg_sr.trs,2,182,883.182,24,84.966,9.62,5,22.997,2.6,0,0.0,19,3,180.855,672.247,,,
karmoey_02uk-ks_sr_lh.trs,2,114,636.302,20,113.198,17.79,4,21.685,3.41,0,0.0,16,3,440.6,174.017,,,
karmoey_03gm-04gk_ahl_amg.trs,2,268,1658.24,150,1358.209,81.91,60,896.21,54.05,0,0.0,90,3,331.637,429.654,,,
karmoey_03gm-sr_sr_sb_amg.trs,2,112,979.378,21,59.719,6.1,5,18.877,1.93,0,0.0,16,3,76.049,880.661,,,
karmoey_04gk-ks_ahl_amg.trs,2,67,745.778,21,103.375,13.86,3,10.111,1.36,0,0.0,18,3,114.762,620.905,,,
kautokeino_01um-03gm_kk_ifg.trs,3,251,1715.92,72,691.187,40.28,12,129.087,7.52,0,0.0,60,3,1110.801,308.143,103.022,,
kautokeino_01um-ov_kk_eo.trs,2,102,765.32,17,166.122,21.71,2,5.132,0.67,0,0.0,15,3,339.359,402.772,,,
kautokeino_02uk-04gk_kk_ifg.trs,2,478,2219.24,264,1723.047,77.64,71,683.299,30.79,0,0.0,193,3,813.405,666.486,,,
kautokeino_02uk-ov_kk_eo.trs,2,141,948.52,47,266.304,28.08,6,40.294,4.25,0,0.0,41,3,285.974,538.068,,,
kautokeino_03gm-ov_hl_kk.trs,2,98,763.8,23,107.261,14.04,4,23.631,3.09,0,0.0,19,3,155.817,568.078,,,
kautokeino_04gk-ov_hl_kk.trs,2,170,986.2,52,313.566,31.8,10,52.355,5.31,0,0.0,42,3,580.481,303.848,,,
kirkenaer_01um-05um_hcfh_eo_sl_as.trs,4,304,1752.0,181,1446.743,82.58,55,700.621,39.99,0,0.0,126,3,3.076,590.674,452.526,1.836,
kirkenaer_01um-mj_hcfh_eo_as.trs,2,114,667.04,59,245.166,36.75,24,122.495,18.36,0,0.0,35,3,90.998,444.699,,,
kirkenaer_04gk-08gk_hcfh_lh_sl.trs,3,198,1422.0,130,1290.29,90.74,49,837.848,58.92,0,0.0,81,3,212.694,362.849,,5.628,
kirkenaer_04gk-mj_hcfh_eo_as.trs,2,97,627.32,51,318.635,50.79,30,170.391,27.16,0,0.0,21,3,93.169,354.889,,,
kirkenaer_05um-mj_hcfh_eo_as.trs,2,158,715.44,80,385.744,53.92,15,77.382,10.82,0,0.0,65,3,310.208,327.445,,,
kirkenaer_08gk-mj_hcfh_eo_sl.trs,3,111,1023.92,64,385.174,37.62,26,148.334,14.49,0,0.0,38,3,162.811,711.75,1.025,,
kirkenes_01um-02uk_hl_eo.trs,3,555,2705.76,300,2137.979,79.02,105,1090.05,40.29,0,0.0,195,3,689.856,915.741,1.002,,
kirkenes_01um-kb_hl_kk.trs,2,135,726.44,62,270.99,37.3,11,49.847,6.86,0,0.0,51,3,457.948,207.715,,,
kirkenes_02uk-kb_hl_kk.trs,2,114,870.56,47,271.933,31.24,11,78.121,8.97,0,0.0,36,3,595.149,177.425,,,
kirkenes_03gm-04gk_kk_lh_ifg.trs,2,339,2070.72,228,1785.377,86.22,118,1322.903,63.89,0,0.0,110,3,308.679,331.349,,,
kirkenes_03gm-kb_kk_lh.trs,2,93,776.4,46,376.323,48.47,8,39.476,5.08,0,0.0,38,3,605.59,115.955,,,
kirkenes_04gk-kb_kk_lh.trs,2,164,638.84,79,368.954,57.75,22,137.873,21.58,0,0.0,57,3,221.597,258.508,,,
kirkesdalen_01um-02uk_ahl_sb_lh.trs,3,409,1489.2,93,649.846,43.64,8,111.68,7.5,0,0.0,85,3,25.042,667.473,628.976,,
kirkesdalen_01um-hna_lh_sb.trs,2,139,1163.64,9,79.58,6.84,1,0.992,0.09,0,0.0,8,3,886.754,269.765,,,
kirkesdalen_02uk-hna_ahl_sb_lh.trs,2,123,1477.64,18,143.716,9.73,2,7.995,0.54,0,0.0,16,3,274.588,853.103,,,
kirkesdalen_03gm-04gk_sb_lh.trs,4,208,2036.96,66,745.612,36.6,15,115.812,5.69,0,0.0,51,3,885.689,848.528,34.895,60.591,
kirkesdalen_03gm-hna_sb_lh.trs,3,47,1059.28,4,35.712,3.37,0,0.0,0.0,0,0.0,4,3,926.426,128.685,3.513,,
kirkesdalen_04gk-hna_sb_lh.trs,3,52,1045.72,10,28.369,2.71,0,0.0,0.0,0,0.0,10,3,956.275,57.36,,,
kjoellefjord_01um-02uk_ahl_sb.trs,3,594,2314.96,131,789.198,34.09,23,146.366,6.32,0,0.0,108,3,678.965,1230.458,1.049,,
kjoellefjord_01um-jbj_ahl_sb.trs,2,194,846.72,15,92.238,10.89,3,23.299,2.75,0,0.0,12,3,334.59,488.831,,,
kjoellefjord_02uk-jbj_ahl_sb.trs,2,170,862.08,26,196.747,22.82,1,9.992,1.16,0,0.0,25,3,321.377,502.4,,,
kjoellefjord_03gm-04gk_sb_amg_lh.trs,3,422,2398.56,248,2021.855,84.29,137,1532.279,63.88,0,0.0,111,3,368.622,417.497,1.741,,
kjoellefjord_03gm-jbj_sb_amg.trs,2,211,1117.44,56,317.895,28.45,20,115.706,10.35,0,0.0,36,3,777.184,199.916,,,
kjoellefjord_04gk-jbj_sb_amg.trs,2,187,1360.32,36,222.127,16.33,6,30.915,2.27,0,0.0,30,3,1060.298,225.942,,,
kristiansand_01um-02uk_eo_lh.trs,2,295,1223.52,197,1052.93,86.06,81,624.639,51.05,0,0.0,116,3,362.586,220.341,,,
kristiansand_01um-mi_eo_lh.trs,2,68,648.52,11,50.02,7.71,4,19.539,3.01,0,0.0,7,3,459.664,142.425,,,
kristiansand_02uk-sl_eo_ifg_lh.trs,2,54,2061.44,13,88.238,4.28,2,13.025,0.63,0,0.0,11,3,98.332,452.699,,,
kristiansand_03gm-04gk_ifg_lh_lh.trs,2,243,1168.76,154,774.805,66.29,71,471.173,40.31,0,0.0,83,3,247.553,202.309,,,
kristiansand_03gm-sl_ifg_eo.trs,2,61,1763.96,19,200.344,11.36,6,28.461,1.61,0,0.0,13,3,81.724,646.908,,,
kristiansand_04gk-mi_ifg_eo.trs,2,100,781.32,29,128.838,16.49,8,34.29,4.39,0,0.0,21,3,126.227,608.02,,,
kvaefjord_01um-02uk_ifg_sb_amg.trs,2,414,1980.84,182,1316.219,66.45,41,395.637,19.97,0,0.0,141,3,819.133,726.269,,,
kvaefjord_01um-ov_ifg_sb_amg.trs,2,82,681.84,11,56.536,8.29,2,15.477,2.27,0,0.0,9,3,160.862,485.595,,,
kvaefjord_02uk-ov_ifg_sb_amg.trs,2,92,447.56,14,66.801,14.93,1,1.526,0.34,0,0.0,13,3,150.841,279.501,,,
kvaefjord_03gm-04gk_sb_amg.trs,3,425,2190.68,263,1754.165,80.07,89,940.826,42.95,0,0.0,174,3,611.114,589.658,21.944,,
kvaefjord_03gm-ov_sb_amg.trs,3,57,769.04,14,113.467,14.75,2,37.107,4.83,0,0.0,12,3,606.82,106.08,16.767,,
kvaefjord_04gk-ov_sb_amg.trs,2,93,747.36,22,131.033,17.53,6,47.625,6.37,0,0.0,16,3,589.965,107.171,,,
kvaenangen_01um-02uk_kk_ifg.trs,3,548,2718.2,277,1783.29,65.61,67,697.279,25.65,0,0.0,210,3,1095.575,734.718,17.286,,
kvaenangen_01um-ov_kk_eo.trs,2,147,702.04,40,258.32,36.8,2,12.998,1.85,0,0.0,38,3,331.087,,332.773,,
kvaenangen_02uk-ov_kk_eo.trs,2,121,680.44,32,214.812,31.57,3,36.182,5.32,0,0.0,29,3,264.984,359.475,,,
kvaenangen_03gm-04gk_eo_kk.trs,3,496,2343.48,364,2045.18,87.27,152,1226.114,52.32,0,0.0,212,3,309.411,777.479,,7.606,
kvaenangen_03gm-ov_eo_ifg.trs,2,151,877.32,57,259.918,29.63,12,82.718,9.43,0,0.0,45,3,164.186,604.482,,,
kvaenangen_04gk-ov_eo_kk.trs,2,129,921.76,32,164.762,17.87,5,28.817,3.13,0,0.0,27,3,232.079,635.968,,,
kvam_03gm-sl_sb_lh.trs,2,161,793.0,45,217.254,27.4,6,17.929,2.26,0,0.0,39,3,594.882,180.189,,,
kvam_04gk-mi_sb_lh.trs,2,157,1361.48,37,336.832,24.74,6,68.012,5.0,0,0.0,31,3,1215.122,78.346,,,
kvinnherad_01um-02uk_amg_ahl_lh.trs,2,248,1515.813,144,1223.484,80.71,59,722.125,47.64,0,0.0,85,3,413.365,374.648,,,
kvinnherad_01um-sl_amg_ahl_lh.trs,2,67,764.13,18,175.223,22.93,1,2.841,0.37,0,0.0,17,3,630.82,112.736,,,
kvinnherad_02uk-eo_amg_ahl_lh.trs,2,50,567.7,12,92.49,16.29,3,54.42,9.59,0,0.0,9,3,402.738,92.811,,,
kvinnherad_03gm-04gk_eo_sb.trs,2,264,1035.833,205,948.39,91.56,88,623.727,60.22,0,0.0,117,3,159.029,245.113,,,
kvinnherad_03gm-sl_amg_lh.trs,2,143,853.952,43,345.323,40.44,7,29.869,3.5,0,0.0,36,3,128.333,689.577,,,
kvinnherad_04gk-eo_amg_lh.trs,2,133,581.713,22,109.978,18.91,6,16.442,2.83,0,0.0,16,3,124.095,435.044,,,
lakselv_01um-02uk_hl_eo.trs,3,402,2307.64,227,1766.162,76.54,73,849.428,36.81,0,0.0,154,3,883.99,520.285,1.097,,
lakselv_01um-ov_hl_eo.trs,2,82,831.28,24,154.108,18.54,1,3.243,0.39,0,0.0,23,3,179.485,614.498,,,
lakselv_02uk-ov_hl_eo.trs,2,88,651.04,21,138.095,21.21,6,51.551,7.92,0,0.0,15,3,168.837,406.017,,,
lakselv_03gm-04gk_ifg_kk.trs,2,418,2601.16,290,2218.289,85.28,138,1558.643,59.92,0,0.0,152,3,397.926,548.312,,,
lakselv_03gm-ov_ifg_eo.trs,2,124,1113.08,54,274.621,24.67,16,95.01,8.54,0,0.0,38,3,208.449,783.395,,,
lakselv_04gk-ov_ifg_eo.trs,2,135,984.36,40,219.855,22.33,12,74.708,7.59,0,0.0,28,3,222.853,682.029,,,
landvik_01um-02uk_sb_amg.trs,2,191,1080.0,124,934.387,86.52,69,658.801,61.0,0,0.0,55,3,215.231,188.91,,,
landvik_01um-lh_sb_amg.trs,2,149,727.68,35,172.156,23.66,11,78.549,10.79,0,0.0,24,3,479.738,157.813,,,
landvik_02uk-sl_sb_lh.trs,2,84,720.04,28,123.546,17.16,2,5.976,0.83,0,0.0,26,3,567.143,142.032,,,
landvik_03gm-04gk_amg_lh.trs,2,196,1528.88,115,1243.792,81.35,45,812.156,53.12,0,0.0,70,3,355.874,314.956,,,
landvik_03gm-sl_amg_lh.trs,2,106,1143.36,20,204.188,17.86,2,4.745,0.42,0,0.0,18,3,974.697,,144.472,,
landvik_04gk-lh_amg_ahl.trs,2,70,606.32,24,120.602,19.89,4,20.633,3.4,0,0.0,20,3,429.321,152.026,,,
langesund_01um-02uk_lh_mi.trs,2,263,1128.48,71,383.62,33.99,4,18.553,1.64,0,0.0,67,3,775.086,319.913,,,
langesund_01um-sl_lh_eo.trs,2,100,438.84,19,91.465,20.84,2,5.347,1.22,0,0.0,17,3,197.029,225.447,,,
langesund_02uk-sl_lh_mi.trs,2,126,398.52,29,100.604,25.24,4,14.382,3.61,0,0.0,25,3,193.671,173.035,,,
langesund_03gm-04gk_eo_lh.trs,2,224,1220.96,139,955.379,78.25,40,357.847,29.31,0,0.0,99,3,311.616,540.789,,,
langesund_03gm-amg_eo_lh.trs,2,50,617.08,14,134.882,21.86,0,0.0,0.0,0,0.0,14,3,178.385,422.503,,,
langesund_04gk-amg_eo_lh.trs,2,60,773.12,15,154.559,19.99,1,0.618,0.08,0,0.0,14,3,172.813,504.972,,,
lardal_01um-02uk_ifg_sb.trs,2,214,1433.76,127,1158.036,80.77,50,804.458,56.11,0,0.0,77,3,258.499,333.791,,,
lardal_01um-sl_ifg_sb.trs,2,143,868.32,44,227.352,26.18,4,10.326,1.19,0,0.0,40,3,219.732,593.234,,,
lardal_02uk-sr_ifg_sb.trs,2,146,822.24,44,257.395,31.3,4,19.546,2.38,0,0.0,40,3,253.816,518.068,,,
lardal_03gm-04gk_amg_ifg_sb.trs,2,295,1522.08,226,1321.074,86.79,70,594.746,39.07,0,0.0,156,3,252.822,628.104,,,
lardal_03gm-sl_amg_ifg_sb.trs,2,125,984.96,21,146.917,14.92,1,3.482,0.35,0,0.0,20,3,212.645,645.811,,,
lardal_04gk-sr_amg_ifg_sb.trs,2,198,954.24,38,182.743,19.15,10,48.691,5.1,0,0.0,28,3,116.352,740.705,,,
lavangen_01um-02uk_ahl_ifg.trs,2,389,2254.6,129,1148.704,50.95,21,317.786,14.1,0,0.0,108,3,1143.475,703.208,,,
lavangen_01um-kb_ahl_ifg_sb.trs,2,99,1096.96,42,306.005,27.9,13,118.541,10.81,0,0.0,29,3,213.442,722.66,,,
lavangen_02uk-kb_ahl_ifg.trs,2,88,927.56,26,135.17,14.57,3,29.046,3.13,0,0.0,23,3,170.621,702.71,,,
lavangen_03gm-04gk_sb_eo.trs,3,233,2328.04,169,2089.94,89.77,95,1579.424,67.84,0,0.0,74,3,471.196,227.752,13.665,,
lavangen_03gm-ov_sb_eo.trs,2,49,791.08,9,41.866,5.29,2,12.306,1.56,0,0.0,7,3,660.416,99.28,,,
lavangen_04gk-ov_sb_eo.trs,2,87,1038.08,18,101.423,9.77,3,11.948,1.15,0,0.0,15,3,896.473,89.716,,,
lierne_01um-02uk_hl_kk.trs,2,503,1798.52,119,800.789,44.52,21,164.265,9.13,0,0.0,98,3,632.397,982.351,,,
lierne_01um-ta_hl_kk.trs,2,77,328.48,20,112.179,34.15,3,11.55,3.52,0,0.0,17,3,92.432,174.569,,,
lierne_02uk-ta_hl_kk.trs,2,128,617.0,33,179.527,29.1,3,27.476,4.45,0,0.0,30,3,321.553,243.272,,,
lierne_03gm-04gk_kk_hl_eo.trs,3,201,1931.6,124,1635.853,84.69,48,1101.989,57.05,0,0.0,76,3,18.501,467.769,334.34,,
lierne_03gm-ta_kk_hl_eo.trs,2,63,802.92,17,157.051,19.56,3,51.642,6.43,0,0.0,14,3,132.01,604.476,,,
lierne_04gk-ta_kk_hl_eo.trs,2,92,684.92,37,231.925,33.86,7,58.288,8.51,0,0.0,30,3,217.925,374.366,,,
lindaas_01um-sl_ahl_lh.trs,2,115,588.28,35,180.831,30.74,2,18.189,3.09,0,0.0,33,3,206.887,363.204,,,
lindaas_02uk-mi_ahl_amg.trs,2,56,388.28,12,69.282,17.84,3,17.528,4.51,0,0.0,9,3,119.578,248.527,,,
lindaas_03gm-04gk_sb_mi.trs,3,217,1480.0,142,1288.058,87.03,83,993.509,67.13,0,0.0,59,3,224.425,259.872,,,
lindaas_03gm-sl_sb_lh.trs,2,135,752.52,37,171.31,22.76,13,84.007,11.16,0,0.0,24,3,510.818,157.695,,,
lindaas_04gk-mi_sb_lh.trs,2,57,614.48,20,176.511,28.73,6,39.483,6.43,0,0.0,14,3,470.233,104.764,,,
lom_01um-02uk_amg_lh.trs,2,131,1796.16,49,562.015,31.29,13,173.75,9.67,0,0.0,36,3,381.652,290.922,,,
lom_01um-jk_amg_lh.trs,2,45,786.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,3,169.838,595.812,,,
lom_02uk-jk_amg_lh.trs,2,65,851.32,6,38.857,4.56,0,0.0,0.0,0,0.0,6,3,240.673,584.653,,,
lom_03gm-04gk_amg_eo_lh.trs,2,179,1206.52,119,1080.881,89.59,45,708.425,58.72,0,0.0,74,3,282.403,212.806,,,
lom_03gm-mi_amg_eo_as.trs,2,50,982.92,6,34.285,3.49,1,6.153,0.63,0,0.0,5,3,107.002,852.047,,,
lom_04gk-sl_amg_eo_as.trs,2,109,940.64,37,131.709,14.0,7,17.461,1.86,0,0.0,30,3,152.286,769.057,,,
lommedalen_01um-02uk_kk_hl.trs,2,220,1492.32,127,1142.936,76.59,54,660.674,44.27,0,0.0,73,3,389.098,434.07,,,
lommedalen_01um-ifg_kk_hl.trs,2,69,883.68,17,95.272,10.78,2,12.381,1.4,0,0.0,15,3,138.134,713.657,,,
lommedalen_02uk-ifg_kk_hl.trs,2,153,797.28,43,260.1,32.62,7,51.096,6.41,0,0.0,36,3,318.738,410.323,,,
lommedalen_03gm-04gk_ifg_sb.trs,2,112,1143.08,91,1104.249,96.6,41,796.075,69.64,0,0.0,50,3,105.827,241.178,,,
lommedalen_03gm-amg_ifg_sb.trs,2,54,1131.44,22,104.151,9.21,1,4.65,0.41,0,0.0,21,3,73.563,1047.671,,,
lommedalen_04gk-amg_ifg_sb.trs,2,57,1027.8,22,104.539,10.17,2,11.809,1.15,0,0.0,20,3,81.286,912.24,,,
luster_01um-06uk_sb_lh.trs,3,206,1632.0,148,1439.52,88.21,50,774.088,47.43,0,0.0,98,3,498.367,344.375,4.439,,
luster_01um-ov_sb_lh.trs,3,73,584.28,12,131.836,22.56,3,28.233,4.83,0,0.0,9,3,389.289,162.609,1.335,,
luster_02uk-06uk_sb_lh.trs,3,222,1296.48,85,704.802,54.36,20,313.104,24.15,0,0.0,65,3,379.449,285.987,8.146,,
luster_02uk-ov_sb_lh.trs,2,58,554.28,14,103.574,18.69,0,0.0,0.0,0,0.0,14,3,115.998,430.746,,,
luster_03gm-04gk_sb_lh.trs,3,243,1247.04,107,811.156,65.05,39,467.586,37.5,0,0.0,68,3,407.557,325.149,21.112,,
luster_03gm-ov_sb_lh.trs,2,71,440.12,18,116.369,26.44,2,4.991,1.13,0,0.0,16,3,135.604,299.525,,,
luster_04gk-ov_sb_lh_amg.trs,2,43,486.2,9,102.713,21.13,2,48.331,9.94,0,0.0,7,3,89.315,332.453,,,
luster_06uk-ov_sb_lh.trs,2,37,815.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0,3,709.448,87.465,,,
lyngdal_01um-02uk_lh_amg.trs,2,177,1097.92,84,845.656,77.02,13,119.324,10.87,0,0.0,71,3,171.843,795.306,,,
lyngdal_01um-mi_lh_ahl_lh.trs,2,86,660.64,8,47.83,7.24,0,0.0,0.0,0,0.0,8,3,179.811,478.11,,,
lyngdal_03gm-04gk_sr_lh.trs,2,171,1063.103,95,828.971,77.98,29,355.13,33.41,0,0.0,66,3,421.163,228.341,,,
lyngdal_03gm-mi_sr_lh.trs,2,78,908.2,12,51.012,5.62,1,2.632,0.29,0,0.0,11,3,761.336,129.39,,,
lyngdal_04gk-sl_sr_lh.trs,2,95,727.44,20,105.039,14.44,1,1.125,0.15,0,0.0,19,3,572.57,130.163,,,
medby_74-75_lh_as.trs,3,256,1102.36,43,306.506,27.8,6,16.312,1.48,0,0.0,37,3,363.716,661.51,60.178,,
medby_74-jbj_lh_as.trs,2,219,1318.76,30,222.904,16.9,1,7.546,0.57,0,0.0,29,3,422.813,888.401,,,
medby_75-jbj_lh_as.trs,2,187,724.28,28,158.537,21.89,2,24.893,3.44,0,0.0,26,3,303.528,384.532,,,
mefjordvaer_19-20_sl_as.trs,2,176,1509.0,121,1353.359,89.69,62,935.59,62.0,0,0.0,59,3,150.695,422.714,,,
mefjordvaer_19-jbj_sl_as_sl_as.trs,2,100,956.76,37,402.707,42.09,10,109.857,11.48,0,0.0,27,3,138.767,698.194,,,
mefjordvaer_20-mn_sl_as.trs,2,97,873.68,37,373.394,42.74,7,39.158,4.48,0,0.0,30,3,93.914,739.75,,,
meraaker_01um-02uk_ifg_sb.trs,2,188,1236.0,135,1087.42,87.98,46,653.884,52.9,0,0.0,89,3,271.789,287.458,,,
meraaker_01um-jk_ifg_sb.trs,2,54,693.638,10,90.193,13.0,0,0.0,0.0,0,0.0,10,3,80.251,598.642,,,
meraaker_02uk-jk_ifg_sb.trs,2,29,670.158,5,49.221,7.34,1,2.819,0.42,0,0.0,4,3,48.579,610.914,,,
meraaker_03gm-04gk_sb_lh.trs,3,392,1650.0,229,1307.29,79.23,103,867.12,52.55,0,0.0,126,3,192.036,561.777,3.506,,
meraaker_03gm-jk_sb_lh.trs,2,69,764.28,6,18.898,2.47,2,6.234,0.82,0,0.0,4,3,636.377,84.825,,,
