file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
aal_01um-02uk_sb_eo.trs,2,258,1101.12,126,911.809,82.81,30,396.117,35.97,0,0.0,96,4,442.527,252.555,,,
aal_01um-sl_mi_lh.trs,2,52,552.0,16,151.31,27.41,0,0.0,0.0,0,0.0,16,4,82.387,464.367,,,
aal_02uk-amg_sb_eo.trs,2,148,920.16,30,186.983,20.32,3,19.84,2.16,0,0.0,27,4,602.777,243.206,,,
aal_03gm-04gk_ifg_eo.trs,4,310,1308.96,218,1143.637,87.37,75,660.782,50.48,0,0.0,143,4,299.093,335.371,5.629,1.884,
aal_03gm-amg_ifg_lh.trs,2,87,811.68,26,240.481,29.63,1,5.486,0.68,0,0.0,25,4,187.827,567.686,,,
aal_04gk-sl_ifg_lh.trs,2,113,853.92,46,212.663,24.9,4,17.594,2.06,0,0.0,42,4,150.568,664.105,,,
aaseral_01um-02uk_hcfh_lh_eo.trs,3,223,1098.84,147,911.691,82.97,32,277.056,25.21,0,0.0,115,4,442.184,353.011,,,
aaseral_01um-sl_hcfh_eo_ifg_lh.trs,2,99,810.2,27,131.707,16.26,2,14.167,1.75,0,0.0,25,4,202.493,570.875,,,
aaseral_02uk-sl_hcfh_eo_lh.trs,2,130,746.68,43,167.206,22.39,9,41.766,5.59,0,0.0,34,4,179.758,507.829,,,
aaseral_03gm-04gk_eo_lh.trs,2,217,1456.56,169,1267.931,87.05,58,717.502,49.26,0,0.0,111,4,300.613,422.925,,,
aaseral_03gm-eo_eo_lh.trs,2,45,818.92,6,23.602,2.88,0,0.0,0.0,0,0.0,6,4,90.503,721.166,,,
alvdal_01um-02uk_hcfh_sl_as.trs,3,227,1045.4,127,842.978,80.64,34,446.42,42.7,0,0.0,93,4,317.813,249.807,4.293,,
alvdal_01um-jbj_hcfh_sl_as.trs,2,189,948.0,51,291.095,30.71,7,52.088,5.49,0,0.0,44,4,258.621,606.579,,,
alvdal_02uk-jbj_hcfh_sl_as.trs,2,209,1670.6,85,646.616,38.71,14,131.776,7.89,0,0.0,71,4,351.684,986.354,,,
alvdal_03gm-04gk_hcfh_as.trs,3,283,1439.934,163,1090.188,75.71,62,662.72,46.02,0,0.0,101,4,394.139,292.959,4.474,,
alvdal_03gm-jbj_hcfh_as.trs,2,114,990.28,36,263.102,26.57,5,38.941,3.93,0,0.0,31,4,183.673,677.078,,,
alvdal_04gk-jbj_hcfh_amg_as.trs,2,177,961.96,32,144.992,15.07,2,5.628,0.59,0,0.0,30,4,317.282,638.12,,,
aremark_01um-02uk_ahl_eo.trs,3,375,1222.08,157,812.063,66.45,20,151.056,12.36,0,0.0,137,4,425.058,634.591,,0.93,
aremark_01um-lh_ahl_eo.trs,2,145,732.48,40,172.755,23.58,5,36.224,4.95,0,0.0,35,4,268.502,414.28,,,
aremark_02uk-lh_ahl_eo.trs,2,154,520.16,48,200.441,38.53,9,31.295,6.02,0,0.0,39,4,242.753,215.96,,,
aremark_03gm-04gk_eo_sb.trs,2,265,1816.8,228,1700.552,93.6,88,1049.919,57.79,0,0.0,140,4,274.161,476.814,,,
aremark_03gm-lh_eo_sb.trs,2,105,899.04,36,221.491,24.64,9,55.505,6.17,0,0.0,27,4,631.263,197.725,,,
aremark_04gk-rvf_eo_sb.trs,2,209,915.36,110,354.233,38.7,16,55.541,6.07,0,0.0,94,4,237.24,581.26,,,
aure_01um-02uk_sb_amg.trs,2,162,1252.4,97,1014.975,81.04,22,368.147,29.4,0,0.0,75,4,417.669,433.957,,,
aure_01um-ta_sb_lh.trs,2,96,714.0,26,172.248,24.12,5,42.185,5.91,0,0.0,21,4,418.712,212.29,,,
aure_02uk-ta_sb_lh.trs,2,113,792.76,36,395.98,49.95,5,55.779,7.04,0,0.0,31,4,432.723,273.59,,,
aure_03gm-04gk_sb_lh.trs,2,185,1152.0,111,930.867,80.8,36,459.664,39.9,0,0.0,75,4,275.905,409.921,,,
aure_03gm-ta_sb_lh.trs,2,75,639.8,17,173.88,27.18,3,58.642,9.17,0,0.0,14,4,426.178,150.044,,,
aure_04gk-ta_sb_lh.trs,2,52,678.0,18,157.537,23.24,1,1.312,0.19,0,0.0,17,4,558.066,101.429,,,
ballangen_01um-02uk_ifg_eo.trs,2,407,1661.12,132,807.48,48.61,9,45.553,2.74,0,0.0,123,4,970.934,609.958,,,
ballangen_01um-kb_ifg_eo.trs,2,98,490.68,26,157.815,32.16,2,18.63,3.8,0,0.0,24,4,282.216,177.481,,,
ballangen_02uk-kb_ifg_eo.trs,2,105,528.8,37,183.189,34.64,2,2.131,0.4,0,0.0,35,4,195.173,296.345,,,
ballangen_03gm-04gk_kk_sb.trs,3,154,1802.76,127,1720.204,95.42,82,1407.904,78.1,0,0.0,45,4,147.33,224.362,6.834,,
ballangen_03gm-kb_kk_sb.trs,2,82,703.68,39,364.212,51.76,12,67.015,9.52,0,0.0,27,4,529.208,93.905,,,
ballangen_04gk-kb_kk_sb.trs,2,88,660.04,49,371.085,56.22,10,78.726,11.93,0,0.0,39,4,462.631,107.142,,,
beiarn_01um-02uk_kk_sb.trs,2,417,2036.28,262,1662.781,81.66,40,349.974,17.19,0,0.0,222,4,673.93,999.813,,,
beiarn_01um-kb_kk_sb.trs,3,132,724.52,48,188.925,26.08,4,7.017,0.97,0,0.0,44,4,431.296,245.376,1.469,,
beiarn_02uk-kb_kk_sb.trs,2,101,663.8,41,226.417,34.11,6,50.136,7.55,0,0.0,35,4,387.737,207.445,,,
beiarn_03gm-04gk_kk_sb.trs,2,273,1556.04,167,1194.021,76.73,35,370.498,23.81,0,0.0,132,4,634.502,547.393,,,
beiarn_03gm-kb_sb_kk.trs,2,190,790.0,77,377.91,47.84,13,87.909,11.13,0,0.0,64,4,509.151,179.003,,,
beiarn_04gk-kb_sb_kk.trs,2,174,677.68,58,201.039,29.67,10,46.56,6.87,0,0.0,48,4,368.632,224.284,,,
beiarn_05um-kb_kk_eo.trs,2,74,620.2,19,154.71,24.95,1,1.505,0.24,0,0.0,18,4,443.263,172.776,,,
bergen_01um-02uk_amg_sb_eo.trs,2,225,1060.8,100,624.629,58.88,10,87.922,8.29,0,0.0,90,4,464.536,366.205,,,
bergen_01um-mi_amg_sb_lh.trs,2,87,729.095,18,96.911,13.29,3,18.795,2.58,0,0.0,15,4,174.575,519.059,,,
bergen_02uk-sl_amg_sb_lh.trs,2,127,499.2,29,135.683,27.18,3,9.824,1.97,0,0.0,26,4,165.253,304.687,,,
bergen_03gm-04gk_sb_lh.trs,3,144,1278.24,114,1189.726,93.08,48,777.808,60.85,0,0.0,66,4,268.997,216.506,0.954,,
bergen_03gm-mi_sb_lh.trs,3,39,690.24,14,105.933,15.35,2,14.691,2.13,0,0.0,12,4,628.952,38.775,,,
bergen_04gk-sl_sb_lh.trs,2,144,934.56,33,136.169,14.57,2,12.369,1.32,0,0.0,31,4,692.532,209.269,,,
bjugn_15-19_sb_ifg.trs,2,245,1748.16,173,1588.829,90.89,67,1081.524,61.87,0,0.0,106,4,331.396,281.392,,,
bjugn_15-aml_sb_ifg.trs,2,122,887.52,20,97.132,10.94,1,4.253,0.48,0,0.0,19,4,737.11,135.878,,,
bjugn_16-23_hl_kk_ifg.trs,2,228,1340.44,93,708.885,52.88,12,128.754,9.61,0,0.0,81,4,697.352,482.216,,,
bjugn_19-aml_sb_ifg.trs,2,90,842.88,33,141.527,16.79,9,48.903,5.8,0,0.0,24,4,653.926,116.847,,,
bjugn_23-pmk_hl_kk.trs,2,93,884.16,21,136.197,15.4,4,40.853,4.62,0,0.0,17,4,299.232,539.376,,,
bodoe_01um-02uk_eo_sb.trs,2,271,1307.64,101,835.501,63.89,15,127.517,9.75,0,0.0,86,4,485.32,691.536,,,
bodoe_01um-kb_eo_sb.trs,2,121,462.08,32,138.279,29.93,2,10.111,2.19,0,0.0,30,4,222.975,208.459,,,
bodoe_02uk-kb_eo_sb.trs,2,95,630.96,21,118.036,18.71,1,3.529,0.56,0,0.0,20,4,220.576,381.553,,,
bodoe_03gm-04gk_sb_eo.trs,2,176,1428.4,115,1286.832,90.09,38,556.671,38.97,0,0.0,77,4,525.665,335.702,,,
bodoe_03gm-kb_sb_eo.trs,2,99,727.64,20,121.318,16.67,3,42.696,5.87,0,0.0,17,4,469.419,188.458,,,
bodoe_04gk-kb_sb_eo.trs,2,143,703.16,39,145.268,20.66,3,12.106,1.72,0,0.0,36,4,461.471,203.971,,,
boemlo_01um-02uk_amg_sb_lh.trs,2,249,1236.502,144,1017.579,82.29,23,311.39,25.18,0,0.0,121,4,498.303,413.035,,,
boemlo_01um-sl_amg_sb_lh.trs,2,178,745.41,40,173.898,23.33,2,12.21,1.64,0,0.0,38,4,192.683,517.438,,,
boemlo_02uk-eo_amg_sb_lh.trs,2,59,661.793,8,76.56,11.57,0,0.0,0.0,0,0.0,8,4,99.925,556.383,,,
boemlo_03gm-04gk_ahl_lh.trs,2,159,1554.218,124,1447.179,93.11,59,1027.194,66.09,0,0.0,65,4,179.536,328.515,,,
boemlo_03gm-sl_ahl_lh.trs,2,103,1235.033,36,284.134,23.01,9,26.658,2.16,0,0.0,27,4,120.957,1081.647,,,
boemlo_04gk-eo_ahl_lh.trs,2,42,906.738,15,151.265,16.68,1,8.542,0.94,0,0.0,14,4,108.671,789.525,,,
botnhamn_03-06_as_mi_sl_as.trs,3,332,1910.12,164,1421.119,74.4,40,527.208,27.6,0,0.0,124,4,564.647,807.963,8.8,,
botnhamn_03-mn_mi_as.trs,2,65,692.72,29,263.011,37.97,4,6.807,0.98,0,0.0,25,4,49.093,627.138,,,
botnhamn_06-jbj_as.trs,2,75,684.36,13,110.067,16.08,2,10.826,1.58,0,0.0,11,4,470.188,203.346,,,
brekkom_01um-03gm_amg_eo_as.trs,3,294,1412.56,161,1056.554,74.8,34,352.223,24.94,0,0.0,127,4,488.201,543.143,7.445,,
brekkom_01um-sl_amg_eo_as.trs,3,64,467.96,9,44.846,9.58,0,0.0,0.0,0,0.0,9,4,344.676,122.855,0.429,,
brekkom_02uk-04gk_amg_hcfh_as.trs,2,276,1343.24,141,988.65,73.6,17,240.013,17.87,0,0.0,124,4,596.809,479.632,,,
brekkom_02uk-sl_amg_hcfh_as.trs,2,80,446.0,15,51.441,11.53,0,0.0,0.0,0,0.0,15,4,101.271,323.433,,,
brekkom_03gm-sl_amg_eo_as.trs,2,98,425.24,18,78.02,18.35,1,4.208,0.99,0,0.0,17,4,157.078,249.708,,,
brekkom_04gk-iii_amg_hcfh_as.trs,2,92,739.76,25,187.101,25.29,5,41.028,5.55,0,0.0,20,4,272.216,419.624,,,
brunlanes_01um-02uk_ahl_amg.trs,2,477,1523.52,250,1074.128,70.5,34,250.696,16.46,0,0.0,216,4,600.896,635.131,,,
brunlanes_01um-ifg_ahl_amg.trs,2,51,890.88,12,50.887,5.71,0,0.0,0.0,0,0.0,12,4,97.224,730.405,,,
brunlanes_02uk-ifg_ahl_amg.trs,2,126,864.0,42,222.127,25.71,3,5.413,0.63,0,0.0,39,4,239.391,598.305,,,
brunlanes_03gm-04gk_ifg_amg.trs,2,298,1582.56,204,1380.12,87.21,60,755.041,47.71,0,0.0,144,4,244.077,555.308,,,
brunlanes_03gm-ifg_ifg_amg.trs,2,68,839.04,15,166.329,19.82,2,2.123,0.25,0,0.0,13,4,85.603,726.083,,,
brunlanes_04gk-ifg_ifg_amg.trs,2,36,962.88,12,273.265,28.38,2,20.87,2.17,0,0.0,10,4,40.446,821.706,,,
bud_01um-02uk_eo_hl_ifg.trs,2,452,1823.36,184,1102.339,60.46,40,277.577,15.22,0,0.0,144,4,814.837,685.244,,,
bud_01um-ma_eo_lh.trs,2,102,668.72,24,128.912,19.28,6,37.928,5.67,0,0.0,18,4,513.903,98.335,,,
bud_02uk-ma_eo_hl_ifg.trs,2,113,675.0,24,108.036,16.01,1,0.811,0.12,0,0.0,23,4,206.849,455.321,,,
bud_03gm-04gk_hl_eo.trs,2,271,1830.92,114,1182.713,64.6,26,435.169,23.77,0,0.0,88,4,669.897,701.172,,,
bud_03gm-ma_hl_eo.trs,2,127,767.52,31,136.14,17.74,1,5.642,0.74,0,0.0,30,4,157.334,578.726,,,
bud_04gk-ma_hl_eo.trs,2,81,731.0,20,89.701,12.27,2,15.733,2.15,0,0.0,18,4,553.19,155.342,,,
dalsbygda_01um-02uk_ifg_eo.trs,2,337,1551.36,155,1086.713,70.05,16,160.94,10.37,0,0.0,139,4,697.049,682.854,,,
dalsbygda_01um-ifg_ifg_eo.trs,2,122,1646.88,22,130.428,7.92,0,0.0,0.0,0,0.0,22,4,236.401,439.713,,,
dalsbygda_02uk-ifg_ifg_eo.trs,2,143,812.88,44,219.221,26.97,2,14.631,1.8,0,0.0,42,4,245.686,541.468,,,
dalsbygda_03gm-04gk_ifg_eo.trs,2,267,1646.88,153,1351.072,82.04,34,526.808,31.99,0,0.0,119,4,562.76,544.368,,,
dalsbygda_03gm-ifg_ifg_eo.trs,3,127,936.16,26,145.4,15.53,1,1.011,0.11,0,0.0,25,4,242.666,677.332,4.284,,
dalsbygda_04gk-ifg_ifg_eo.trs,2,231,960.88,58,204.299,21.26,0,0.0,0.0,0,0.0,58,4,306.685,635.125,,,
darbu_01um-02uk_ifg_amg.trs,2,297,1645.64,147,1087.035,66.06,17,163.134,9.91,0,0.0,130,4,905.05,520.812,,,
darbu_01um-sl_ifg_amg.trs,2,134,749.04,32,153.785,20.53,3,5.279,0.7,0,0.0,29,4,267.059,465.47,,,
darbu_02uk-ks_ifg_amg.trs,2,84,745.52,23,203.636,27.31,1,46.932,6.3,0,0.0,22,4,169.146,520.524,,,
darbu_03gm-04gk_sb_lh.trs,3,349,1240.68,167,830.285,66.92,48,357.004,28.77,0,0.0,119,4,552.419,331.257,,,
darbu_03gm-sl_sb_lh.trs,2,88,571.72,19,118.648,20.75,1,3.649,0.64,0,0.0,18,4,466.1,101.971,,,
darbu_04gk-ks_sb_lh.trs,2,161,876.28,35,149.647,17.08,4,14.38,1.64,0,0.0,31,4,574.18,287.72,,,
drevsjoe_01um-02uk_lh_as.trs,2,311,1129.0,97,572.184,50.68,6,96.874,8.58,0,0.0,91,4,404.707,602.95,,,
drevsjoe_01um-ms_amg_as.trs,2,94,818.0,9,107.992,13.2,0,0.0,0.0,0,0.0,9,4,319.336,484.284,,,
drevsjoe_02uk-ms_lh_as.trs,2,49,466.6,7,30.926,6.63,0,0.0,0.0,0,0.0,7,4,137.754,290.666,,,
drevsjoe_03gm-04gk_mi_as.trs,2,169,1201.08,120,1050.097,87.43,37,555.797,46.27,0,0.0,83,4,269.593,375.69,,,
drevsjoe_03gm-ms_lh_sl_as.trs,2,46,859.0,4,40.548,4.72,0,0.0,0.0,0,0.0,4,4,79.765,761.009,,,
drevsjoe_04gk-ms_as_sl_as.trs,2,45,887.36,4,19.27,2.17,0,0.0,0.0,0,0.0,4,4,123.707,568.186,,,
eidfjord_01um-02uk_amg_sb_lh.trs,2,267,1451.6,126,1117.752,77.0,37,554.467,38.2,0,0.0,89,4,389.653,500.755,,,
eidfjord_01um-sl_amg_sb_lh.trs,2,44,577.64,9,144.621,25.04,0,0.0,0.0,0,0.0,9,4,51.857,520.107,,,
eidfjord_02uk-mi_amg_sb_lh.trs,2,122,893.12,32,288.008,32.25,1,1.383,0.15,0,0.0,31,4,136.215,741.977,,,
eidfjord_03gm-04gk_sb_lh.trs,3,193,1788.96,125,1629.473,91.08,40,995.66,55.66,0,0.0,85,4,509.129,283.527,,0.644,
eidfjord_03gm-sl_sb_amg.trs,2,69,706.76,15,178.019,25.19,1,0.358,0.05,0,0.0,14,4,608.427,97.975,,,
eidfjord_04gk-mi_sb_lh.trs,2,46,806.6,11,83.781,10.39,2,48.414,6.0,0,0.0,9,4,666.665,89.78,,,
enebakk_01um-02uk_kk_eo.trs,2,233,1452.0,148,1231.86,84.84,41,622.985,42.91,0,0.0,107,4,,,400.278,416.033,
enebakk_01um-ifg_kk_eo.trs,2,87,722.12,28,178.204,24.68,2,11.066,1.53,0,0.0,26,4,188.561,512.173,,,
enebakk_02uk-ifg_kk_eo.trs,2,106,748.4,33,182.338,24.36,4,14.151,1.89,0,0.0,29,4,210.638,509.425,,,
enebakk_03gm-04gk_ifg_sb.trs,2,323,2054.32,243,1645.771,80.11,81,846.697,41.22,0,0.0,162,4,390.999,623.701,,,
enebakk_03gm-sr_ifg_sb.trs,2,142,1112.16,45,276.221,24.84,4,15.181,1.37,0,0.0,41,4,145.272,847.864,,,
enebakk_04gk-sr_ifg_sb.trs,2,48,908.16,13,94.847,10.44,1,4.388,0.48,0,0.0,12,4,50.54,730.938,,,
evje_01um-02uk_eo_lh_lh.trs,3,302,1229.48,94,695.264,56.55,12,107.209,8.72,0,0.0,82,4,752.099,347.743,0.41,,
evje_01um-sl_eo_lh.trs,2,138,793.32,26,121.945,15.37,0,0.0,0.0,0,0.0,26,4,336.275,430.693,,,
evje_02uk-eo_eo_lh.trs,2,75,572.96,13,79.981,13.96,1,25.668,4.48,0,0.0,12,4,198.847,334.351,,,
evje_03gm-04gk_ifg_lh.trs,2,255,1254.4,163,1012.479,80.71,62,557.158,44.42,0,0.0,101,4,337.405,287.593,,,
evje_03gm-sl_ifg_lh.trs,2,94,678.56,23,145.234,21.4,5,27.267,4.02,0,0.0,18,4,153.007,474.892,,,
evje_04gk-eo_ifg_lh.trs,3,74,764.88,22,75.614,9.89,2,14.364,1.88,0,0.0,20,4,76.072,642.559,16.766,,
flaa_01um-02uk_ifg_eo.trs,2,117,1107.92,67,861.677,77.77,8,211.183,19.06,0,0.0,59,4,423.908,454.89,,,
flaa_01um-sl_ifg_eo.trs,2,96,794.88,18,91.655,11.53,1,1.837,0.23,0,0.0,17,4,159.666,612.94,,,
flaa_02uk-amg_ifg_eo.trs,2,98,754.8,27,149.262,19.78,1,0.227,0.03,0,0.0,26,4,238.208,470.175,,,
flaa_03gm-04gk_eo_ifg_amg.trs,2,159,1426.36,112,1302.484,91.32,46,988.718,69.32,0,0.0,66,4,186.204,,243.926,,
flaa_03gm-sl_eo_ifg_lh.trs,2,50,614.4,14,64.884,10.56,4,24.235,3.94,0,0.0,10,4,511.906,70.699,,,
flaa_04gk-amg_eo_ifg_lh.trs,2,134,686.96,38,149.416,21.75,0,0.0,0.0,0,0.0,38,4,440.991,180.463,,,
fredrikstad_01um-02uk_eo_ahl_lh.trs,2,455,1594.08,227,1192.279,74.79,48,399.248,25.05,0,0.0,179,4,579.537,563.737,,,
fredrikstad_01um-eo_eo_ahl_lh.trs,2,72,767.04,21,178.468,23.27,1,48.665,6.34,0,0.0,20,4,128.885,575.039,,,
fredrikstad_02uk-eo_eo_ahl_lh.trs,2,170,980.64,37,225.105,22.95,3,40.927,4.17,0,0.0,34,4,320.799,595.805,,,
fredrikstad_03gm-04gk_ahl_amg.trs,3,221,1383.36,99,853.812,61.72,11,85.185,6.16,0,0.0,88,4,564.942,721.311,11.922,,
fredrikstad_03gm-eo_ahl_lh.trs,2,57,818.88,12,140.653,17.18,2,30.119,3.68,0,0.0,10,4,159.415,620.284,,,
fredrikstad_04gk-eo_ahl_eo.trs,2,133,891.0,29,129.503,14.53,6,23.919,2.68,0,0.0,23,4,675.908,187.167,,,
fusa_01um-02uk_ifg_lh.trs,2,185,1114.078,85,753.805,67.66,6,154.495,13.87,0,0.0,79,4,534.974,414.903,,,
fusa_01um-mi_ifg_amg.trs,3,58,810.208,14,109.608,13.53,4,58.784,7.26,0,0.0,10,4,108.535,616.49,,,
fusa_02uk-sl_ifg_amg.trs,2,145,839.07,45,235.754,28.1,3,6.792,0.81,0,0.0,42,4,273.387,543.08,,,
fusa_03gm-04gk_amg_lh.trs,2,141,1092.223,121,1057.552,96.83,58,796.143,72.89,0,0.0,63,4,81.778,203.761,,,
fusa_03gm-mi_amg_lh.trs,2,44,1098.863,14,228.053,20.75,2,10.498,0.96,0,0.0,12,4,1024.03,52.293,,,
fusa_04gk-sl_amg_lh.trs,2,121,765.282,26,156.514,20.45,3,12.603,1.65,0,0.0,23,4,599.386,130.257,,,
gauldal_01um-02uk_sb_lh.trs,3,168,1272.0,94,1125.941,88.52,20,474.775,37.33,0,0.0,74,4,455.15,326.773,7.178,,
gauldal_01um-lks_sb_lh.trs,2,32,740.08,4,17.391,2.35,0,0.0,0.0,0,0.0,4,4,662.098,53.796,,,
gauldal_02uk-lks_sb_lh.trs,2,66,708.0,12,70.464,9.95,1,6.505,0.92,0,0.0,11,4,544.732,85.679,,,
gauldal_03gm-04gk_ifg_hl_eo.trs,2,260,1835.44,149,1342.717,73.16,42,624.897,34.05,0,0.0,107,4,808.911,380.527,,,
gauldal_03gm-ma_ifg_hl_eo.trs,2,82,706.52,5,21.795,3.08,0,0.0,0.0,0,0.0,5,4,197.955,482.118,,,
gauldal_04gk-ma_ifg_hl_eo.trs,2,90,682.52,21,88.461,12.96,1,1.324,0.19,0,0.0,20,4,168.197,469.979,,,
gausdal_01um-05um_hcfh_sl_as.trs,2,259,1259.422,107,843.571,66.98,22,308.007,24.46,0,0.0,85,4,421.52,482.71,,,
gausdal_01um-mi_hcfh_as.trs,2,72,967.88,5,18.553,1.92,0,0.0,0.0,0,0.0,5,4,109.76,837.397,,,
gausdal_04gk-08gk_hcfh_as.trs,2,238,1199.64,191,1128.689,94.09,65,567.103,47.27,0,0.0,126,4,267.054,363.742,,,
gausdal_04gk-sl_hcfh_as_as.trs,2,124,820.04,39,185.006,22.56,6,25.04,3.05,0,0.0,33,4,141.164,645.537,,,
gausdal_05um-sl_hcfh_as.trs,2,80,707.16,18,71.875,10.16,2,6.607,0.93,0,0.0,16,4,155.063,545.49,,,
gausdal_08gk-mi_hcfh_as.trs,2,80,1449.16,23,221.967,15.32,5,27.679,1.91,0,0.0,18,4,103.702,1306.451,,,
gjesdal_01um-02uk_ahl_lh.trs,3,230,1383.48,107,938.451,67.83,15,184.603,13.34,0,0.0,92,4,445.923,2.051,747.684,,
gjesdal_01um-jbj_ahl_lh.trs,2,227,1355.0,53,256.546,18.93,5,31.832,2.35,0,0.0,48,4,377.371,939.716,,,
gjesdal_02uk-sr_sr_amg.trs,2,130,563.88,23,109.331,19.39,9,51.71,9.17,0,0.0,14,4,107.755,402.384,,,
gjesdal_03gm-04gk_sr_eo.trs,2,209,1831.44,121,1558.864,85.12,44,1093.496,59.71,0,0.0,77,4,340.369,395.525,,,
gjesdal_03gm-sr_sr_amg.trs,3,95,713.72,11,42.526,5.96,2,9.106,1.28,0,0.0,9,4,164.515,518.368,7.041,,
gjesdal_04gk-jbj_ahl_lh.trs,2,92,925.52,35,247.729,26.77,8,41.317,4.46,0,0.0,27,4,158.818,725.385,,,
hammerfest_02uk-06uk_ahl_sb.trs,3,123,781.44,8,105.934,13.56,1,1.742,0.22,0,0.0,7,4,617.16,100.103,18.948,,
hammerfest_02uk-jbj_ahl_sb.trs,2,186,1058.88,46,221.98,20.96,4,20.506,1.94,0,0.0,42,4,331.798,700.256,,,
hammerfest_03gm-04gk_sb_amg_lh.trs,4,346,1926.72,201,1478.94,76.76,78,819.443,42.53,0,0.0,123,4,536.749,383.351,0.525,2.432,
hammerfest_03gm-jbj_sb_amg.trs,2,294,1367.04,71,402.65,29.45,27,116.568,8.53,0,0.0,44,4,943.866,266.055,,,
hammerfest_04gk-jbj_sb_amg.trs,2,178,1294.08,50,282.287,21.81,10,78.426,6.06,0,0.0,40,4,903.552,292.357,,,
hattfjelldal_01um-02uk_ifg_sb.trs,2,396,2658.36,177,1718.393,64.64,32,601.919,22.64,0,0.0,145,4,991.984,941.367,,,
hattfjelldal_01um-ov_ifg_sb.trs,2,132,771.44,40,155.194,20.12,6,25.918,3.36,0,0.0,34,4,211.041,512.088,,,
hattfjelldal_02uk-ov_ifg_sb.trs,2,129,814.32,27,157.141,19.3,2,5.972,0.73,0,0.0,25,4,206.871,573.767,,,
hattfjelldal_03gm-04gk_kk_lh.trs,3,362,2516.72,277,2293.038,91.11,127,1525.259,60.61,0,0.0,150,4,42.394,540.859,407.302,,
