file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
meraaker_04gk-jk_sb_lh.trs,2,41,522.0,7,24.635,4.72,3,9.015,1.73,0,0.0,4,2,446.014,45.961,,,
mo_i_rana_01um-02uk_hl_eo.trs,3,306,2042.76,123,1376.434,67.38,18,240.095,11.75,0,0.0,105,2,326.391,1419.546,21.326,,
mo_i_rana_01um-ov_hl_eo.trs,2,173,598.36,27,122.134,20.41,3,18.371,3.07,0,0.0,24,2,203.406,338.809,,,
mo_i_rana_02uk-ov_hl_ifg.trs,2,66,691.0,18,129.035,18.67,3,17.571,2.54,0,0.0,15,2,475.624,152.106,,,
mo_i_rana_03gm-04gk_sb_ifg.trs,3,349,1947.4,197,1657.51,85.11,90,1093.652,56.16,0,0.0,107,2,394.374,335.584,72.157,,
mo_i_rana_03gm-ov_sb_ifg.trs,2,132,583.92,29,122.003,20.89,5,29.068,4.98,0,0.0,24,2,403.373,115.446,,,
mo_i_rana_04gk-ov_sb_ifg.trs,2,127,812.56,34,214.309,26.37,15,163.902,20.17,0,0.0,19,2,456.208,153.915,,,
myre_01um-02uk_sb_ifg.trs,3,501,2753.88,292,2278.452,82.74,151,1615.39,58.66,0,0.0,141,2,428.994,654.482,6.089,,
myre_01um-ov_sb_ifg.trs,2,96,422.32,20,105.027,24.87,5,70.126,16.6,0,0.0,15,2,176.275,152.758,,,
myre_02uk-ov_sb_ifg.trs,2,80,456.16,22,97.637,21.4,5,25.184,5.52,0,0.0,17,2,295.851,112.487,,,
myre_03gm-04gk_ahl_amg.trs,2,362,2321.92,203,1805.973,77.78,95,1132.589,48.78,0,0.0,108,2,727.778,449.892,,,
myre_03gm-ov_ahl_amg.trs,2,79,483.04,9,65.266,13.51,3,17.759,3.68,0,0.0,6,2,207.347,190.687,,,
myre_04gk-ov_ahl_amg.trs,2,87,1002.44,26,158.128,15.77,7,38.028,3.79,0,0.0,19,2,822.682,133.932,,,
namdalen_01um-02uk_eo_sb.trs,2,287,1267.4,95,766.125,60.45,28,361.344,28.51,0,0.0,67,2,407.4,463.935,,,
namdalen_01um-ran_eo_sb.trs,2,105,587.52,38,248.174,42.24,18,157.818,26.86,0,0.0,20,2,162.75,254.98,,,
namdalen_02uk-lks_eo_sb.trs,2,86,547.48,5,14.744,2.69,1,2.289,0.42,0,0.0,4,2,104.497,402.324,,,
namdalen_03gm-04gk_amg_eo.trs,2,247,1092.0,63,387.885,35.52,18,106.075,9.71,0,0.0,45,2,480.435,495.045,,,
namdalen_03gm-ran_amg_eo.trs,2,323,1043.48,83,369.802,35.44,24,127.892,12.26,0,0.0,59,2,372.679,515.533,,,
namdalen_04gk-ran_amg_eo.trs,2,212,820.28,72,294.3,35.88,23,124.667,15.2,0,0.0,49,2,274.178,372.277,,,
narvik_01um-02uk_eo_kk_ifg.trs,2,635,1857.36,306,1309.335,70.49,133,709.262,38.19,0,0.0,173,2,584.807,544.948,,,
narvik_01um-kb_eo_kk_ifg.trs,2,179,568.92,64,233.792,41.09,17,79.967,14.06,0,0.0,47,2,231.615,249.946,,,
narvik_02uk-kb_eo_kk_ifg.trs,2,147,576.84,51,196.57,34.08,11,35.55,6.16,0,0.0,40,2,229.239,292.401,,,
narvik_03gm-04gk_sb_eo.trs,2,209,1624.36,184,1580.927,97.33,154,1524.964,93.88,0,0.0,30,2,44.316,34.793,,,
narvik_03gm-kb_sb_eo.trs,2,133,878.88,69,432.946,49.26,40,316.523,36.01,0,0.0,29,2,453.869,65.968,,,
narvik_04gk-kb_sb_eo.trs,2,137,716.04,85,402.147,56.16,49,297.87,41.6,0,0.0,36,2,250.389,56.476,,,
nes_01um-02uk_kk_eo.trs,2,240,1300.32,162,1143.904,87.97,82,752.819,57.89,0,0.0,80,2,335.569,202.643,,,
nes_01um-ifg_kk_eo.trs,2,95,630.44,28,102.052,16.19,8,20.607,3.27,0,0.0,20,2,125.612,467.532,,,
nes_02uk-ifg_kk_eo.trs,2,113,689.72,25,135.926,19.71,4,42.856,6.21,0,0.0,21,2,169.442,465.177,,,
nes_03gm-04gk_ifg_kk.trs,2,214,1782.56,169,1697.407,95.22,110,1388.104,77.87,0,0.0,59,2,215.78,168.183,,,
nes_03gm-ifg_ifg_eo.trs,2,67,939.8,21,135.171,14.38,7,16.887,1.8,0,0.0,14,2,95.849,820.864,,,
nes_04gk-ifg_ifg_kk.trs,2,110,809.64,34,128.415,15.86,10,13.725,1.7,0,0.0,24,2,210.47,577.695,,,
nissedal_01um-02uk_amg_lh.trs,2,232,1609.04,150,1383.619,85.99,55,843.549,52.43,0,0.0,95,2,422.466,258.899,,,
nissedal_01um-sl_amg_mi.trs,2,44,897.2,3,40.565,4.52,0,0.0,0.0,0,0.0,3,2,71.188,820.694,,,
nissedal_02uk-sl_amg_mi.trs,2,47,538.92,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2,94.961,,431.558,,
nissedal_03gm-04gk_amg_lh.trs,3,203,1210.12,137,1074.573,88.8,62,751.688,62.12,0,0.0,75,2,185.95,265.758,,4.411,
nissedal_03gm-sl_amg_lh.trs,2,53,973.72,10,69.369,7.12,3,6.877,0.71,0,0.0,7,2,76.422,885.007,,,
nissedal_04gk-sl_amg_lh.trs,2,108,595.36,25,113.02,18.98,4,23.018,3.87,0,0.0,21,2,180.666,387.812,,,
oppdal_01um-02uk_sb_lh.trs,3,207,1218.0,134,1019.519,83.7,57,667.009,54.76,0,0.0,77,2,337.343,179.092,2.29,,
oppdal_01um-ran_sb_lh.trs,2,76,726.0,26,109.49,15.08,5,40.756,5.61,0,0.0,21,2,495.055,102.074,,,
oppdal_02-31_eo_hl_ifg.trs,3,336,1776.48,246,1494.259,84.11,131,1011.589,56.94,0,0.0,115,2,277.899,457.111,1.025,,
oppdal_02-jbj_eo_sb.trs,3,87,766.08,16,102.054,13.32,4,34.396,4.49,0,0.0,12,2,122.578,531.826,,,
oppdal_02uk-ran_sb_lh.trs,2,115,692.04,35,152.473,22.03,11,53.133,7.68,0,0.0,24,2,459.788,153.111,,,
oppdal_03gm-04gk_ifg_sb_amg.trs,2,189,1227.68,118,968.141,78.86,55,585.091,47.66,0,0.0,63,2,268.839,357.701,,,
oppdal_03gm-ran_ifg_lh.trs,2,104,661.32,19,100.509,15.2,2,8.991,1.36,0,0.0,17,2,210.381,434.078,,,
oppdal_04gk-ran_ifg_lh.trs,2,71,667.44,23,104.143,15.6,6,36.455,5.46,0,0.0,17,2,106.585,462.313,,,
oppdal_10-24_hl_kk.trs,3,230,1541.44,129,1247.513,80.93,65,823.804,53.44,0,0.0,64,2,331.129,370.144,2.392,,
oppdal_10-jbj_sb_eo.trs,2,83,770.76,11,85.013,11.03,2,27.811,3.61,0,0.0,9,2,556.44,168.409,,,
oppdal_24-jbj_hl_kk.trs,2,91,1097.28,21,308.319,28.1,8,137.725,12.55,0,0.0,13,2,207.818,708.759,,,
oppdal_31-jbj_eo_sb.trs,2,114,754.44,28,205.52,27.24,16,113.062,14.99,0,0.0,12,2,167.816,445.85,,,
rauma_01um-02uk_sb_ifg.trs,2,214,1276.2,138,1120.661,87.81,90,892.391,69.93,0,0.0,48,2,139.532,230.899,,,
rauma_01um-ma_sb_ifg.trs,2,76,586.92,24,128.997,21.98,12,65.866,11.22,0,0.0,12,2,423.849,91.243,,,
rauma_02uk-ma_sb_ifg.trs,2,77,624.2,29,201.521,32.28,8,53.344,8.55,0,0.0,21,2,451.182,113.019,,,
rauma_03gm-04gk_ifg_sb.trs,2,173,1361.24,98,1133.672,83.28,40,526.26,38.66,0,0.0,58,2,181.387,644.15,,,
rauma_03gm-ma_ifg_sb.trs,2,92,665.28,27,171.533,25.78,12,85.902,12.91,0,0.0,15,2,171.699,388.53,,,
rauma_04gk-ma_ifg_sb.trs,2,49,624.8,22,378.053,60.51,4,14.616,2.34,0,0.0,18,2,92.582,512.379,,,
rena_01um-02uk_kk_sb.trs,2,281,1257.12,126,903.876,71.9,34,380.619,30.28,0,0.0,92,2,474.214,367.53,,,
rena_01um-ifg_kk_sb.trs,2,167,848.28,47,207.883,24.51,3,26.817,3.16,0,0.0,44,2,284.719,523.725,,,
rena_02uk-ifg_kk_sb.trs,2,145,739.32,33,185.43,25.08,4,10.336,1.4,0,0.0,29,2,314.397,406.202,,,
rena_03gm-04gk_kk_eo.trs,2,210,1521.6,169,1411.356,92.75,99,1095.932,72.02,0,0.0,70,2,149.94,265.834,,,
rena_03gm-ifg_hl_ifg.trs,3,171,1239.96,53,320.955,25.88,24,115.081,9.28,0,0.0,29,2,994.301,115.387,,,
rena_04gk-ifg_hl_eo.trs,2,108,1281.2,43,223.053,17.41,18,86.423,6.75,0,0.0,25,2,1052.614,111.209,,,
roemskog_01um-02uk_eo_sb.trs,2,482,2040.96,237,1525.382,74.74,103,930.052,45.57,0,0.0,134,2,511.926,580.954,,,
roemskog_01um-ks_eo_ifg_lh.trs,2,124,702.24,30,184.986,26.34,10,68.037,9.69,0,0.0,20,2,237.941,342.431,,,
roemskog_02uk-eo_eo_ifg_lh.trs,2,161,1092.96,49,200.21,18.32,12,47.77,4.37,0,0.0,37,2,190.043,810.742,,,
roemskog_03gm-04gk_sb_ifg_eo.trs,2,184,999.36,97,791.089,79.16,45,508.38,50.87,0,0.0,52,2,205.375,261.543,,,
roemskog_03gm-ks_sb_ifg_eo.trs,2,42,649.44,5,36.365,5.6,0,0.0,0.0,0,0.0,5,2,453.094,112.061,,,
roemskog_04gk-eo_sb_ifg_eo.trs,2,136,600.48,25,152.363,25.37,4,9.362,1.56,0,0.0,21,2,407.858,163.204,,,
roeros_01um-02uk_hl_kk.trs,3,346,1805.36,182,1438.568,79.68,65,765.554,42.4,0,0.0,117,2,515.151,478.087,0.771,,
roeros_01um-amr_hl_kk.trs,2,124,600.88,24,88.627,14.75,3,4.922,0.82,0,0.0,21,2,449.399,142.052,,,
roeros_02uk-amr_hl_kk.trs,2,125,664.52,27,123.287,18.55,8,52.365,7.88,0,0.0,19,2,485.0,111.368,,,
roeros_03gm-04gk_ifg.trs,2,270,1869.52,184,1639.021,87.67,96,1173.619,62.78,0,0.0,88,2,423.288,248.479,,,
roeros_03gm-amr_ifg_kk.trs,2,82,886.08,22,68.86,7.77,6,34.567,3.9,0,0.0,16,2,57.935,781.011,,,
roeros_04gk-amr_ifg_kk.trs,2,85,624.6,15,42.07,6.74,2,4.885,0.78,0,0.0,13,2,101.682,508.896,,,
rollag_01um-02uk_ifg_amg.trs,2,216,1229.28,118,916.312,74.54,48,576.713,46.91,0,0.0,70,2,323.751,272.342,,,
rollag_01um-amg_ifg_amg.trs,2,118,753.68,25,170.366,22.6,2,15.39,2.04,0,0.0,23,2,242.492,472.552,,,
rollag_02uk-amg_ifg_amg.trs,2,82,796.32,27,265.454,33.34,6,94.841,11.91,0,0.0,21,2,139.389,509.419,,,
rollag_03gm-04gk_ahl_amg.trs,3,222,1047.24,138,827.977,79.06,73,530.173,50.63,0,0.0,65,2,294.804,200.037,,,
rollag_03gm-amg_ahl_eo.trs,2,105,775.28,25,77.133,9.95,10,29.619,3.82,0,0.0,15,2,116.863,605.857,,,
rollag_04gk-sl_ahl_amg.trs,2,92,749.28,25,138.781,18.52,8,44.48,5.94,0,0.0,17,2,121.152,562.981,,,
selbu_01um-02uk_amg_ifg_sb.trs,2,182,660.52,72,428.383,64.86,15,110.813,16.78,0,0.0,57,2,296.723,245.973,,,
selbu_01um-jk_amg_ifg_sb.trs,2,134,629.0,12,50.087,7.96,1,2.003,0.32,0,0.0,11,2,203.368,413.637,,,
selbu_02uk-jk_amg_ifg_sb.trs,2,101,464.84,11,79.919,17.19,2,18.807,4.05,0,0.0,9,2,150.173,289.898,,,
selbu_03gm-04gk_sb_lh.trs,3,178,1440.0,78,1122.958,77.98,33,635.525,44.13,0,0.0,45,2,326.818,460.819,12.736,,
selbu_03gm-jk_sb_lh.trs,2,38,810.0,3,37.528,4.63,0,0.0,0.0,0,0.0,3,2,676.713,122.836,,,
selbu_04gk-jk_sb_lh.trs,2,89,737.72,7,22.693,3.08,1,0.825,0.11,0,0.0,6,2,552.175,164.833,,,
sirdal_01um-02uk_amg_lh.trs,2,133,1204.64,83,856.667,71.11,16,286.778,23.81,0,0.0,67,2,225.708,498.209,,,
sirdal_01um-sl_amg_lh.trs,2,148,935.0,27,160.33,17.15,4,13.262,1.42,0,0.0,23,2,199.664,680.301,,,
sirdal_02uk-mi_amg_lh.trs,2,64,876.0,8,47.104,5.38,2,9.415,1.07,0,0.0,6,2,138.582,717.892,,,
sirdal_03gm-04gk_eo_lh.trs,2,199,1147.04,126,889.81,77.57,54,533.292,46.49,0,0.0,72,2,131.261,474.904,,,
sirdal_03gm-mi_eo_lh.trs,2,110,753.24,18,84.857,11.27,4,18.342,2.44,0,0.0,14,2,252.554,467.415,,,
sirdal_04gk-sl_eo_lh.trs,2,101,633.36,35,263.962,41.68,6,32.546,5.14,0,0.0,29,2,119.841,473.484,,,
skaugdalen_36-43_hl_kk_ifg.trs,2,406,1524.96,208,1214.395,79.63,45,547.555,35.91,0,0.0,163,2,568.549,398.231,,,
skaugdalen_37-39_sb_kk.trs,2,275,1543.2,147,1277.738,82.8,75,871.547,56.48,0,0.0,72,2,207.018,457.192,,,
skaugdalen_37-pmk_sb_kk.trs,2,91,959.52,24,119.807,12.49,8,53.462,5.57,0,0.0,16,2,751.862,150.382,,,
skaugdalen_43-pmk_hl_kk.trs,2,134,656.16,27,166.766,25.42,11,90.549,13.8,0,0.0,16,2,297.104,259.326,,,
skreia_01um-02uk_amg_lh_as.trs,2,438,1502.24,170,944.408,62.87,63,481.878,32.08,0,0.0,107,2,593.044,380.217,,,
skreia_01um-as_amg_as.trs,2,43,589.32,6,35.696,6.06,3,19.316,3.28,0,0.0,3,2,80.862,476.742,,,
skreia_02uk-as_amg_as.trs,2,42,729.6,10,59.147,8.11,3,22.37,3.07,0,0.0,7,2,54.115,640.357,,,
skreia_03gm-04gk_amg_as.trs,2,233,1105.08,101,760.813,68.85,40,369.419,33.43,0,0.0,61,2,343.555,381.208,,,
skreia_03gm-sl_amg_as.trs,2,169,609.0,44,179.395,29.46,13,58.432,9.59,0,0.0,31,2,187.829,345.962,,,
skreia_04gk-sl_amg_as.trs,2,87,726.88,29,118.707,16.33,5,18.381,2.53,0,0.0,24,2,139.932,564.06,,,
soemna_01um-02uk_sb_eo.trs,2,489,2551.04,228,1832.13,71.82,102,1153.597,45.22,0,0.0,126,2,897.215,480.769,,,
soemna_01um-ov_sb_eo.trs,2,80,401.48,15,53.257,13.27,4,12.64,3.15,0,0.0,11,2,279.462,89.466,,,
soemna_02uk-ov_sb_eo.trs,2,53,408.76,6,29.535,7.23,3,14.094,3.45,0,0.0,3,2,267.881,113.717,,,
soemna_03gm-04gk_kk_ifg.trs,3,294,2268.12,171,1682.085,74.16,79,940.466,41.46,0,0.0,92,2,554.818,535.072,145.747,,
soemna_03gm-ov_kk_sb.trs,2,130,1051.32,29,215.974,20.54,13,84.893,8.07,0,0.0,16,2,167.389,785.986,,,
soemna_04gk-ov_kk_sb.trs,2,112,1236.8,39,279.445,22.59,12,145.748,11.78,0,0.0,27,2,895.227,184.333,,,
sokndal_01um-02uk_ahl_lh.trs,2,321,1448.6,150,1080.763,74.61,39,435.757,30.08,0,0.0,111,2,512.3,499.828,,,
sokndal_01um-jbj_ahl_lh.trs,2,96,749.48,14,153.528,20.48,4,59.174,7.9,0,0.0,10,2,188.39,498.125,,,
sokndal_02uk-sr_ahl_lh.trs,2,171,769.32,50,207.866,27.02,12,59.001,7.67,0,0.0,38,2,210.012,500.307,,,
sokndal_03gm-04gk_sb_ahl_amg.trs,3,374,1646.24,269,1460.876,88.74,151,1053.071,63.97,0,0.0,118,2,224.576,367.21,,,
sokndal_03gm-jbj_sb_ahl.trs,2,193,949.76,44,307.292,32.35,16,110.522,11.64,0,0.0,28,2,638.83,181.616,,,
sokndal_04gk-jbj_sb_ahl_amg.trs,3,109,632.92,29,214.077,33.82,12,72.401,11.44,0,0.0,17,2,469.687,86.268,,2.814,
stamsund_01um-02uk_ahl_sb.trs,3,268,2562.8,138,2190.991,85.49,69,1582.336,61.74,0,0.0,69,2,441.051,517.831,,4.149,
stamsund_01um-ov_ahl_sb.trs,2,87,445.24,13,69.356,15.58,2,8.177,1.84,0,0.0,11,2,197.074,222.318,,,
stamsund_02uk-ov_ahl_sb.trs,2,78,536.08,15,93.672,17.47,8,59.926,11.18,0,0.0,7,2,152.406,323.748,,,
stamsund_03gm-04gk_sb_amg.trs,4,384,2613.84,207,2305.942,88.22,103,1805.021,69.06,0,0.0,104,2,367.784,370.373,43.667,2.528,
stamsund_03gm-ov_sb_amg.trs,2,83,744.64,7,79.688,10.7,1,2.791,0.37,0,0.0,6,2,643.586,94.524,,,
stamsund_04gk-ov_sb_amg.trs,2,95,982.28,14,219.6,22.36,4,67.255,6.85,0,0.0,10,2,816.175,98.85,,,
stange_02uk-03gm_amg_as.trs,2,156,1904.84,118,1772.536,93.05,85,1490.218,78.23,0,0.0,33,2,100.335,284.855,,,
stange_02uk-aml_amg_as.trs,2,80,721.44,24,150.878,20.91,8,86.642,12.01,0,0.0,16,2,114.801,519.997,,,
stange_03gm-aml_amg_as.trs,2,49,679.12,14,98.153,14.45,6,59.731,8.8,0,0.0,8,2,75.42,543.969,,,
stange_06uk-07gm_mi_as.trs,3,146,1138.36,101,1004.621,88.25,50,740.494,65.05,0,0.0,51,2,119.407,271.424,7.035,,
stange_06uk-aml_mi_as.trs,2,75,590.04,26,225.189,38.17,12,158.183,26.81,0,0.0,14,2,114.991,307.113,,,
stange_07gm-aml_mi_as.trs,2,106,743.8,39,246.75,33.17,16,107.965,14.52,0,0.0,23,2,127.823,508.012,,,
stavanger_01um-02uk_sr_ahl_lh.trs,2,420,1411.32,125,709.193,50.25,42,328.19,23.25,0,0.0,83,2,541.666,541.464,,,
stavanger_01um-ks_ahl_sr.trs,2,81,586.6,20,82.224,14.02,6,27.533,4.69,0,0.0,14,2,151.395,407.672,,,
stavanger_02uk-sr_sb_ahl.trs,2,81,613.4,13,89.998,14.67,1,3.363,0.55,0,0.0,12,2,415.703,189.183,,,
stavanger_03gm-04gk_ahl_sr.trs,2,249,869.52,117,607.566,69.87,63,438.071,50.38,0,0.0,54,2,307.248,124.201,,,
stavanger_03gm-ks_ahl_sr.trs,2,150,868.84,21,75.806,8.72,7,36.845,4.24,0,0.0,14,2,59.951,766.229,,,
stavanger_04gk-sr_ahl_sr_amg.trs,2,94,1080.0,15,52.283,4.84,7,27.888,2.58,0,0.0,8,2,121.635,903.386,,,
steigen_01um-02uk_kk_sb.trs,2,138,1246.44,87,1079.548,86.61,54,864.13,69.33,0,0.0,33,2,172.917,207.634,,,
steigen_01um-kb_kk_sb.trs,2,95,626.56,26,138.549,22.11,5,17.829,2.85,0,0.0,21,2,393.567,209.845,,,
steigen_02uk-kb_kk_sb.trs,2,76,621.36,24,233.799,37.63,11,84.509,13.6,0,0.0,13,2,441.684,79.481,,,
steigen_03gm-04gk_kk_ifg.trs,3,243,1886.76,167,1573.842,83.42,105,1207.593,64.0,0,0.0,62,2,287.244,286.964,,,
steigen_03gm-kb_kk_ifg.trs,2,108,991.76,44,329.692,33.24,17,111.038,11.2,0,0.0,27,2,716.476,134.476,,,
steigen_04gk-kb_kk_ifg_sb.trs,2,149,840.64,64,337.702,40.17,20,136.152,16.2,0,0.0,44,2,422.411,185.677,,,
stokkoeya_24-29_hl_kk_lh.trs,2,324,1273.16,182,936.223,73.54,89,564.482,44.34,0,0.0,93,2,233.836,466.972,,,
stokkoeya_24-aml_hl_kk_ifg.trs,2,197,869.2,44,174.827,20.11,15,61.33,7.06,0,0.0,29,2,253.299,550.636,,,
stokkoeya_29-aml_hl_kk_ifg.trs,2,83,872.72,23,154.886,17.75,10,45.479,5.21,0,0.0,13,2,68.905,755.526,,,
stokkoeya_31-33_ifg_hl_eo.trs,2,226,974.32,73,552.232,56.68,9,113.784,11.68,0,0.0,64,2,456.078,384.173,,,
stokkoeya_33-pmk_ifg_kk_eo.trs,2,128,859.2,13,138.413,16.11,5,59.975,6.98,0,0.0,8,2,440.164,349.747,,,
stonglandseidet_47-50_lh_as.trs,3,156,1616.6,96,1424.909,88.14,50,1048.633,64.87,0,0.0,46,2,343.999,200.047,20.702,,
stonglandseidet_47-jbj_lh_as.trs,2,122,1190.28,29,197.278,16.57,10,35.817,3.01,0,0.0,19,2,174.981,977.407,,,
stonglandseidet_50-jbj_lh_as.trs,2,108,694.24,40,306.324,44.12,18,177.099,25.51,0,0.0,22,2,106.367,410.774,,,
stranda_01um-02uk_hl_eo.trs,3,288,1820.08,137,1401.894,77.02,47,756.927,41.59,0,0.0,90,2,383.7,628.492,12.424,,
stranda_01um-ta_hl_kk.trs,2,88,714.0,39,209.993,29.41,13,83.722,11.73,0,0.0,26,2,442.028,162.491,,,
stranda_02uk-ta_hl_kk.trs,2,79,562.52,27,183.766,32.67,12,88.426,15.72,0,0.0,15,2,245.212,206.593,,,
stranda_03gm-04gk_sb_ifg.trs,2,476,1792.52,303,1504.148,83.91,137,927.308,51.73,0,0.0,166,2,402.082,435.873,,,
stranda_03gm-ta_sb_ifg.trs,2,122,652.52,42,172.523,26.44,17,73.355,11.24,0,0.0,25,2,392.463,171.582,,,
stranda_04gk-ta_sb_kk.trs,2,138,622.52,42,231.302,37.16,20,91.913,14.76,0,0.0,22,2,398.806,85.642,,,
stryn_01um-02uk_sr_lh.trs,3,418,1743.04,192,1190.131,68.28,64,614.838,35.27,0,0.0,128,2,623.629,468.453,16.745,,
stryn_01um-as_sr_as.trs,2,44,636.72,7,56.225,8.83,0,0.0,0.0,0,0.0,7,2,122.04,504.187,,,
stryn_02uk-as_sr_lh_eo.trs,2,77,487.2,8,48.469,9.95,3,21.515,4.42,0,0.0,5,2,299.754,150.001,,,
stryn_03gm-04gk_sb_lh.trs,3,207,1421.12,82,880.218,61.94,34,573.561,40.36,0,0.0,48,2,408.3,315.274,4.221,,
stryn_03gm-as_sb_lh.trs,2,59,633.12,12,84.588,13.36,0,0.0,0.0,0,0.0,12,2,144.429,473.596,,,
stryn_04gk-as_sb_hcfh_lh.trs,2,92,610.44,18,76.63,12.55,2,4.042,0.66,0,0.0,16,2,197.419,403.661,,,
suldal_01um-02uk_ahl_amg.trs,3,316,1607.52,163,1109.727,69.03,61,514.415,32.0,0,0.0,102,2,416.584,640.273,4.126,,
suldal_01um-sr_ahl_lh.trs,2,82,649.92,9,53.378,8.21,3,17.351,2.67,0,0.0,6,2,159.978,427.152,,,
suldal_02uk-ks_ahl_lh.trs,2,76,649.72,18,142.494,21.93,6,39.465,6.07,0,0.0,12,2,117.92,486.707,,,
suldal_03gm-04gk_sb_amg.trs,2,419,1634.632,269,1314.692,80.43,130,857.324,52.45,0,0.0,139,2,243.626,531.893,,,
suldal_03gm-sr_sb_amg.trs,2,165,872.103,31,102.137,11.71,6,18.219,2.09,0,0.0,25,2,581.315,264.7,,,
surnadal_18-19_ifg_sb.trs,2,242,1431.84,153,1161.441,81.12,74,729.384,50.94,0,0.0,79,2,430.383,257.979,,,
surnadal_18-jbj_ifg_sb.trs,2,150,1078.08,49,215.591,20.0,9,41.207,3.82,0,0.0,40,2,186.839,785.023,,,
surnadal_19-jbj_ifg_sb.trs,3,148,975.0,41,278.708,28.59,15,109.981,11.28,0,0.0,26,2,162.521,673.696,0.781,,
surnadal_28-29_eo_sb.trs,2,330,1523.52,103,790.579,51.89,16,197.863,12.99,0,0.0,87,2,521.818,644.059,,,
surnadal_28-sl_eo_sb.trs,2,110,442.56,20,79.212,17.9,6,27.565,6.23,0,0.0,14,2,178.979,168.607,,,
surnadal_29-sl_eo_sb.trs,2,114,410.4,19,85.567,20.85,2,6.893,1.68,0,0.0,17,2,211.91,182.66,,,
sylling_01um-02uk_ahl_lh.trs,3,349,1567.68,180,1113.339,71.02,54,441.004,28.13,0,0.0,126,2,493.162,625.45,2.269,,
sylling_01um-ahl_ahl_amg.trs,3,39,773.76,6,19.253,2.49,0,0.0,0.0,0,0.0,6,2,49.947,697.724,9.038,,
sylling_02uk-ahl_ahl_lh.trs,2,149,1119.36,27,119.677,10.69,5,33.241,2.97,0,0.0,22,2,143.918,916.208,,,
sylling_03gm-04gk_ifg_amg.trs,3,188,1422.24,146,1262.052,88.74,78,1034.344,72.73,0,0.0,68,2,231.177,128.46,,,
sylling_03gm-ahl_ifg_amg.trs,2,22,1138.56,3,8.805,0.77,1,1.22,0.11,0,0.0,2,2,23.615,1080.696,,,
sylling_04gk-ahl_ifg_amg.trs,2,62,910.08,12,171.916,18.89,1,0.811,0.09,0,0.0,11,2,50.729,837.482,,,
tana_01um-02uk_hl_eo.trs,2,213,2636.32,121,2159.627,81.92,39,1064.802,40.39,0,0.0,82,2,593.261,899.008,,,
tana_01um-ov_hl_eo.trs,2,77,570.2,8,65.571,11.5,2,19.31,3.39,0,0.0,6,2,200.525,323.727,,,
tana_02uk-ov_hl_eo.trs,3,62,593.2,13,90.232,15.21,2,6.85,1.15,0,0.0,11,2,349.257,201.107,,,
tana_03gm-04gk_kk_ifg.trs,3,418,2402.36,302,2035.058,84.71,181,1449.996,60.36,0,0.0,121,2,553.203,15.653,366.61,,
tana_03gm-ov_kk_sb.trs,2,124,806.4,46,247.906,30.74,16,91.643,11.36,0,0.0,30,2,139.508,566.826,,,
tana_04gk-ov_kk_sb.trs,2,114,633.92,47,282.624,44.58,16,103.993,16.4,0,0.0,31,2,136.976,381.097,,,
time_01um-02uk_sr_amg.trs,3,306,1004.2,101,497.914,49.58,27,123.406,12.29,0,0.0,74,2,284.506,587.155,1.685,,
time_01um-jbj_sr_amg.trs,2,236,823.64,16,67.869,8.24,3,11.788,1.43,0,0.0,13,2,346.447,463.249,,,
time_02uk-sr_ahl_amg.trs,2,92,576.72,9,60.489,10.49,3,33.111,5.74,0,0.0,6,2,109.447,411.388,,,
time_03gm-04gk_ahl_amg.trs,3,241,1809.96,105,1065.145,58.85,57,683.185,37.75,0,0.0,48,2,713.499,392.1,3.553,,
time_03gm-sr_sr_amg.trs,2,52,757.08,10,41.655,5.5,5,19.823,2.62,0,0.0,5,2,70.668,666.589,,,
time_04gk-jbj_ahl_amg.trs,2,111,818.8,25,212.139,25.91,12,122.549,14.97,0,0.0,13,2,497.981,198.27,,,
tinn_01um-05um_amg_lh.trs,2,245,1214.96,126,917.724,75.54,41,453.914,37.36,0,0.0,85,2,370.835,384.56,,,
tinn_01um-sl_amg_as.trs,2,41,502.44,11,113.392,22.57,2,25.433,5.06,0,0.0,9,2,55.268,412.605,,,
tinn_03gm-04gk_amg_lh.trs,2,208,1409.52,96,960.421,68.14,35,528.531,37.5,0,0.0,61,2,441.484,438.05,,,
tinn_03gm-mi_amg_lh.trs,2,68,1215.0,11,76.328,6.28,1,7.369,0.61,0,0.0,10,2,87.841,1115.164,,,
tinn_04gk-mi_amg_lh.trs,2,82,1087.6,11,86.965,8.0,1,2.909,0.27,0,0.0,10,2,950.053,134.638,,,
tinn_05um-sl_amg_as.trs,2,69,882.16,7,88.04,9.98,2,58.994,6.69,0,0.0,5,2,109.339,691.336,,,
todalen_01um-02uk_ifg_lh.trs,2,167,845.96,86,583.383,68.96,32,279.079,32.99,0,0.0,54,2,225.934,270.56,,,
todalen_01um-ta_ifg_lh.trs,2,93,852.0,24,207.017,24.3,5,52.326,6.14,0,0.0,19,2,285.717,485.436,,,
