file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
meraaker_04gk-jk_sb_lh.trs,2,41,522.0,7,24.635,4.72,1,0.405,0.08,0,0.0,6,5,446.014,54.571,,,
mo_i_rana_01um-02uk_hl_eo.trs,3,306,2042.76,123,1376.434,67.38,4,11.496,0.56,0,0.0,119,5,347.299,1627.237,21.326,,
mo_i_rana_01um-ov_hl_eo.trs,2,173,598.36,27,122.134,20.41,1,4.706,0.79,0,0.0,26,5,203.406,352.474,,,
mo_i_rana_02uk-ov_hl_ifg.trs,2,66,691.0,18,129.035,18.67,1,2.065,0.3,0,0.0,17,5,475.624,167.612,,,
mo_i_rana_03gm-04gk_sb_ifg.trs,3,349,1947.4,197,1657.51,85.11,44,591.115,30.35,0,0.0,153,5,635.615,578.471,90.566,,
mo_i_rana_03gm-ov_sb_ifg.trs,2,132,583.92,29,122.003,20.89,3,4.63,0.79,0,0.0,26,5,403.373,139.884,,,
mo_i_rana_04gk-ov_sb_ifg.trs,2,127,812.56,34,214.309,26.37,5,95.22,11.72,0,0.0,29,5,484.038,194.767,,,
myre_01um-02uk_sb_ifg.trs,3,501,2753.88,292,2278.452,82.74,70,1047.506,38.04,0,0.0,222,5,615.039,1036.321,6.089,,
myre_01um-ov_sb_ifg.trs,2,96,422.32,20,105.027,24.87,4,65.953,15.62,0,0.0,16,5,180.448,152.758,,,
myre_02uk-ov_sb_ifg.trs,2,80,456.16,22,97.637,21.4,3,16.598,3.64,0,0.0,19,5,295.851,121.073,,,
myre_03gm-04gk_ahl_amg.trs,2,362,2321.92,203,1805.973,77.78,33,587.735,25.31,0,0.0,170,5,1099.91,622.614,,,
myre_03gm-ov_ahl_amg.trs,2,79,483.04,9,65.266,13.51,0,0.0,0.0,0,0.0,9,5,220.67,195.123,,,
myre_04gk-ov_ahl_amg.trs,2,87,1002.44,26,158.128,15.77,1,0.668,0.07,0,0.0,25,5,829.246,164.728,,,
namdalen_01um-02uk_eo_sb.trs,2,287,1267.4,95,766.125,60.45,9,119.555,9.43,0,0.0,86,5,439.828,673.296,,,
namdalen_01um-ran_eo_sb.trs,2,105,587.52,38,248.174,42.24,8,56.246,9.57,0,0.0,30,5,187.003,332.299,,,
namdalen_02uk-lks_eo_sb.trs,2,86,547.48,5,14.744,2.69,0,0.0,0.0,0,0.0,5,5,106.786,402.324,,,
namdalen_03gm-04gk_amg_eo.trs,2,247,1092.0,63,387.885,35.52,4,27.759,2.54,0,0.0,59,5,505.141,548.655,,,
namdalen_03gm-ran_amg_eo.trs,2,323,1043.48,83,369.802,35.44,3,11.566,1.11,0,0.0,80,5,451.42,553.118,,,
namdalen_04gk-ran_amg_eo.trs,2,212,820.28,72,294.3,35.88,4,15.168,1.85,0,0.0,68,5,362.332,393.622,,,
narvik_01um-02uk_eo_kk_ifg.trs,2,635,1857.36,306,1309.335,70.49,63,377.829,20.34,0,0.0,243,5,784.189,676.999,,,
narvik_01um-kb_eo_kk_ifg.trs,2,179,568.92,64,233.792,41.09,4,11.066,1.95,0,0.0,60,5,300.516,249.946,,,
narvik_02uk-kb_eo_kk_ifg.trs,2,147,576.84,51,196.57,34.08,4,6.846,1.19,0,0.0,47,5,248.833,301.511,,,
narvik_03gm-04gk_sb_eo.trs,2,209,1624.36,184,1580.927,97.33,107,1259.361,77.53,0,0.0,77,5,149.434,195.278,,,
narvik_03gm-kb_sb_eo.trs,2,133,878.88,69,432.946,49.26,18,126.027,14.34,0,0.0,51,5,590.875,119.458,,,
narvik_04gk-kb_sb_eo.trs,2,137,716.04,85,402.147,56.16,20,135.377,18.91,0,0.0,65,5,380.019,89.339,,,
nes_01um-02uk_kk_eo.trs,2,240,1300.32,162,1143.904,87.97,36,433.205,33.32,0,0.0,126,5,523.28,334.546,,,
nes_01um-ifg_kk_eo.trs,2,95,630.44,28,102.052,16.19,5,5.908,0.94,0,0.0,23,5,140.311,467.532,,,
nes_02uk-ifg_kk_eo.trs,2,113,689.72,25,135.926,19.71,0,0.0,0.0,0,0.0,25,5,212.298,465.177,,,
nes_03gm-04gk_ifg_kk.trs,2,214,1782.56,169,1697.407,95.22,68,1102.663,61.86,0,0.0,101,5,400.917,268.487,,,
nes_03gm-ifg_ifg_eo.trs,2,67,939.8,21,135.171,14.38,3,2.644,0.28,0,0.0,18,5,110.092,820.864,,,
nes_04gk-ifg_ifg_kk.trs,2,110,809.64,34,128.415,15.86,9,11.374,1.4,0,0.0,25,5,212.821,577.695,,,
nissedal_01um-02uk_amg_lh.trs,2,232,1609.04,150,1383.619,85.99,23,381.227,23.69,0,0.0,127,5,829.367,314.32,,,
nissedal_01um-sl_amg_mi.trs,2,44,897.2,3,40.565,4.52,0,0.0,0.0,0,0.0,3,5,71.188,820.694,,,
nissedal_02uk-sl_amg_mi.trs,2,47,538.92,0,0.0,0.0,0,0.0,0.0,0,0.0,0,5,94.961,,431.558,,
nissedal_03gm-04gk_amg_lh.trs,3,203,1210.12,137,1074.573,88.8,29,522.045,43.14,0,0.0,108,5,301.445,379.906,,4.411,
nissedal_03gm-sl_amg_lh.trs,2,53,973.72,10,69.369,7.12,1,1.097,0.11,0,0.0,9,5,76.422,890.787,,,
nissedal_04gk-sl_amg_lh.trs,2,108,595.36,25,113.02,18.98,1,4.852,0.81,0,0.0,24,5,198.832,387.812,,,
oppdal_01um-02uk_sb_lh.trs,3,207,1218.0,134,1019.519,83.7,26,371.293,30.48,0,0.0,108,5,542.822,269.329,2.29,,
oppdal_01um-ran_sb_lh.trs,2,76,726.0,26,109.49,15.08,0,0.0,0.0,0,0.0,26,5,501.136,136.749,,,
oppdal_02-31_eo_hl_ifg.trs,3,336,1776.48,246,1494.259,84.11,69,678.137,38.17,0,0.0,177,5,463.404,605.058,1.025,,
oppdal_02-jbj_eo_sb.trs,3,87,766.08,16,102.054,13.32,3,28.918,3.77,0,0.0,13,5,122.578,537.304,,,
oppdal_02uk-ran_sb_lh.trs,2,115,692.04,35,152.473,22.03,3,10.827,1.56,0,0.0,32,5,466.847,188.358,,,
oppdal_03gm-04gk_ifg_sb_amg.trs,2,189,1227.68,118,968.141,78.86,18,217.493,17.72,0,0.0,100,5,497.362,496.776,,,
oppdal_03gm-ran_ifg_lh.trs,2,104,661.32,19,100.509,15.2,0,0.0,0.0,0,0.0,19,5,219.372,434.078,,,
oppdal_04gk-ran_ifg_lh.trs,2,71,667.44,23,104.143,15.6,2,21.677,3.25,0,0.0,21,5,118.835,464.841,,,
oppdal_10-24_hl_kk.trs,3,230,1541.44,129,1247.513,80.93,24,447.132,29.01,0,0.0,105,5,538.41,538.76,3.167,,
oppdal_10-jbj_sb_eo.trs,2,83,770.76,11,85.013,11.03,1,23.614,3.06,0,0.0,10,5,556.44,172.606,,,
oppdal_24-jbj_hl_kk.trs,2,91,1097.28,21,308.319,28.1,0,0.0,0.0,0,0.0,21,5,222.198,832.104,,,
oppdal_31-jbj_eo_sb.trs,2,114,754.44,28,205.52,27.24,4,26.997,3.58,0,0.0,24,5,197.674,502.057,,,
rauma_01um-02uk_sb_ifg.trs,2,214,1276.2,138,1120.661,87.81,42,532.944,41.76,0,0.0,96,5,276.384,453.494,,,
rauma_01um-ma_sb_ifg.trs,2,76,586.92,24,128.997,21.98,5,15.239,2.6,0,0.0,19,5,442.904,122.815,,,
rauma_02uk-ma_sb_ifg.trs,2,77,624.2,29,201.521,32.28,4,8.885,1.42,0,0.0,25,5,473.224,135.436,,,
rauma_03gm-04gk_ifg_sb.trs,2,173,1361.24,98,1133.672,83.28,11,171.639,12.61,0,0.0,87,5,326.665,853.493,,,
rauma_03gm-ma_ifg_sb.trs,2,92,665.28,27,171.533,25.78,3,11.468,1.72,0,0.0,24,5,232.468,402.195,,,
rauma_04gk-ma_ifg_sb.trs,2,49,624.8,22,378.053,60.51,4,14.616,2.34,0,0.0,18,5,92.582,512.379,,,
rena_01um-02uk_kk_sb.trs,2,281,1257.12,126,903.876,71.9,12,214.967,17.1,0,0.0,114,5,547.902,459.494,,,
rena_01um-ifg_kk_sb.trs,2,167,848.28,47,207.883,24.51,1,0.972,0.11,0,0.0,46,5,292.303,541.986,,,
rena_02uk-ifg_kk_sb.trs,2,145,739.32,33,185.43,25.08,1,1.678,0.23,0,0.0,32,5,321.224,408.033,,,
rena_03gm-04gk_kk_eo.trs,2,210,1521.6,169,1411.356,92.75,58,798.059,52.45,0,0.0,111,5,308.367,405.28,,,
rena_03gm-ifg_hl_ifg.trs,3,171,1239.96,53,320.955,25.88,9,31.121,2.51,0,0.0,44,5,1026.614,167.034,,,
rena_04gk-ifg_hl_eo.trs,2,108,1281.2,43,223.053,17.41,4,10.479,0.82,0,0.0,39,5,1084.011,155.756,,,
roemskog_01um-02uk_eo_sb.trs,2,482,2040.96,237,1525.382,74.74,41,469.505,23.0,0,0.0,196,5,707.833,845.594,,,
roemskog_01um-ks_eo_ifg_lh.trs,2,124,702.24,30,184.986,26.34,1,10.258,1.46,0,0.0,29,5,260.159,377.992,,,
roemskog_02uk-eo_eo_ifg_lh.trs,2,161,1092.96,49,200.21,18.32,4,10.649,0.97,0,0.0,45,5,224.112,813.794,,,
roemskog_03gm-04gk_sb_ifg_eo.trs,2,184,999.36,97,791.089,79.16,20,262.874,26.3,0,0.0,77,5,331.999,380.425,,,
roemskog_03gm-ks_sb_ifg_eo.trs,2,42,649.44,5,36.365,5.6,0,0.0,0.0,0,0.0,5,5,453.094,112.061,,,
roemskog_04gk-eo_sb_ifg_eo.trs,2,136,600.48,25,152.363,25.37,3,4.425,0.74,0,0.0,22,5,407.858,168.141,,,
roeros_01um-02uk_hl_kk.trs,3,346,1805.36,182,1438.568,79.68,25,408.758,22.64,0,0.0,157,5,754.651,595.383,0.771,,
roeros_01um-amr_hl_kk.trs,2,124,600.88,24,88.627,14.75,2,3.481,0.58,0,0.0,22,5,450.84,142.052,,,
roeros_02uk-amr_hl_kk.trs,2,125,664.52,27,123.287,18.55,1,1.281,0.19,0,0.0,26,5,530.541,116.911,,,
roeros_03gm-04gk_ifg.trs,2,270,1869.52,184,1639.021,87.67,38,575.109,30.76,0,0.0,146,5,888.074,382.203,,,
roeros_03gm-amr_ifg_kk.trs,2,82,886.08,22,68.86,7.77,4,22.857,2.58,0,0.0,18,5,69.645,781.011,,,
roeros_04gk-amr_ifg_kk.trs,2,85,624.6,15,42.07,6.74,1,0.831,0.13,0,0.0,14,5,105.736,508.896,,,
rollag_01um-02uk_ifg_amg.trs,2,216,1229.28,118,916.312,74.54,18,294.204,23.93,0,0.0,100,5,458.142,420.46,,,
rollag_01um-amg_ifg_amg.trs,2,118,753.68,25,170.366,22.6,0,0.0,0.0,0,0.0,25,5,257.882,472.552,,,
rollag_02uk-amg_ifg_amg.trs,2,82,796.32,27,265.454,33.34,3,34.651,4.35,0,0.0,24,5,153.004,555.994,,,
rollag_03gm-04gk_ahl_amg.trs,3,222,1047.24,138,827.977,79.06,37,318.66,30.43,0,0.0,101,5,440.974,265.38,,,
rollag_03gm-amg_ahl_eo.trs,2,105,775.28,25,77.133,9.95,3,2.555,0.33,0,0.0,22,5,141.068,608.716,,,
rollag_04gk-sl_ahl_amg.trs,2,92,749.28,25,138.781,18.52,2,15.334,2.05,0,0.0,23,5,150.298,562.981,,,
selbu_01um-02uk_amg_ifg_sb.trs,2,182,660.52,72,428.383,64.86,3,46.449,7.03,0,0.0,69,5,331.726,275.334,,,
selbu_01um-jk_amg_ifg_sb.trs,2,134,629.0,12,50.087,7.96,0,0.0,0.0,0,0.0,12,5,203.368,415.64,,,
selbu_02uk-jk_amg_ifg_sb.trs,2,101,464.84,11,79.919,17.19,0,0.0,0.0,0,0.0,11,5,153.774,305.104,,,
selbu_03gm-04gk_sb_lh.trs,3,178,1440.0,78,1122.958,77.98,13,364.342,25.3,0,0.0,65,5,506.123,552.697,12.736,,
selbu_03gm-jk_sb_lh.trs,2,38,810.0,3,37.528,4.63,0,0.0,0.0,0,0.0,3,5,676.713,122.836,,,
selbu_04gk-jk_sb_lh.trs,2,89,737.72,7,22.693,3.08,1,0.825,0.11,0,0.0,6,5,552.175,164.833,,,
sirdal_01um-02uk_amg_lh.trs,2,133,1204.64,83,856.667,71.11,2,23.514,1.95,0,0.0,81,5,312.347,674.834,,,
sirdal_01um-sl_amg_lh.trs,2,148,935.0,27,160.33,17.15,1,0.668,0.07,0,0.0,26,5,204.77,687.789,,,
sirdal_02uk-mi_amg_lh.trs,2,64,876.0,8,47.104,5.38,1,6.72,0.77,0,0.0,7,5,141.277,717.892,,,
sirdal_03gm-04gk_eo_lh.trs,2,199,1147.04,126,889.81,77.57,18,198.125,17.27,0,0.0,108,5,175.689,765.643,,,
sirdal_03gm-mi_eo_lh.trs,2,110,753.24,18,84.857,11.27,0,0.0,0.0,0,0.0,18,5,270.896,467.415,,,
sirdal_04gk-sl_eo_lh.trs,2,101,633.36,35,263.962,41.68,2,8.346,1.32,0,0.0,33,5,144.041,473.484,,,
skaugdalen_36-43_hl_kk_ifg.trs,2,406,1524.96,208,1214.395,79.63,19,315.494,20.69,0,0.0,189,5,754.241,444.6,,,
skaugdalen_37-39_sb_kk.trs,2,275,1543.2,147,1277.738,82.8,35,541.249,35.07,0,0.0,112,5,288.295,706.213,,,
skaugdalen_37-pmk_sb_kk.trs,2,91,959.52,24,119.807,12.49,3,9.726,1.01,0,0.0,21,5,773.563,172.417,,,
skaugdalen_43-pmk_hl_kk.trs,2,134,656.16,27,166.766,25.42,7,71.259,10.86,0,0.0,20,5,301.082,274.638,,,
skreia_01um-02uk_amg_lh_as.trs,2,438,1502.24,170,944.408,62.87,33,324.991,21.63,0,0.0,137,5,705.589,424.559,,,
skreia_01um-as_amg_as.trs,2,43,589.32,6,35.696,6.06,0,0.0,0.0,0,0.0,6,5,80.862,496.058,,,
skreia_02uk-as_amg_as.trs,2,42,729.6,10,59.147,8.11,0,0.0,0.0,0,0.0,10,5,74.935,641.907,,,
skreia_03gm-04gk_amg_as.trs,2,233,1105.08,101,760.813,68.85,15,211.887,19.17,0,0.0,86,5,430.239,452.056,,,
skreia_03gm-sl_amg_as.trs,2,169,609.0,44,179.395,29.46,5,19.847,3.26,0,0.0,39,5,215.95,356.426,,,
skreia_04gk-sl_amg_as.trs,2,87,726.88,29,118.707,16.33,1,2.074,0.29,0,0.0,28,5,156.239,564.06,,,
soemna_01um-02uk_sb_eo.trs,2,489,2551.04,228,1832.13,71.82,41,608.802,23.86,0,0.0,187,5,1109.499,813.28,,,
soemna_01um-ov_sb_eo.trs,2,80,401.48,15,53.257,13.27,1,0.549,0.14,0,0.0,14,5,289.097,91.922,,,
soemna_02uk-ov_sb_eo.trs,2,53,408.76,6,29.535,7.23,0,0.0,0.0,0,0.0,6,5,267.881,127.811,,,
soemna_03gm-04gk_kk_ifg.trs,3,294,2268.12,171,1682.085,74.16,34,395.347,17.43,0,0.0,137,5,789.494,840.856,150.407,,
soemna_03gm-ov_kk_sb.trs,2,130,1051.32,29,215.974,20.54,4,22.531,2.14,0,0.0,25,5,190.265,825.472,,,
soemna_04gk-ov_kk_sb.trs,2,112,1236.8,39,279.445,22.59,4,54.789,4.43,0,0.0,35,5,967.72,202.799,,,
sokndal_01um-02uk_ahl_lh.trs,2,321,1448.6,150,1080.763,74.61,16,234.459,16.19,0,0.0,134,5,675.358,538.068,,,
sokndal_01um-jbj_ahl_lh.trs,2,96,749.48,14,153.528,20.48,0,0.0,0.0,0,0.0,14,5,217.425,528.264,,,
sokndal_02uk-sr_ahl_lh.trs,2,171,769.32,50,207.866,27.02,4,19.055,2.48,0,0.0,46,5,223.87,526.395,,,
sokndal_03gm-04gk_sb_ahl_amg.trs,3,374,1646.24,269,1460.876,88.74,68,548.796,33.34,0,0.0,201,5,422.135,673.926,,,
sokndal_03gm-jbj_sb_ahl.trs,2,193,949.76,44,307.292,32.35,4,40.756,4.29,0,0.0,40,5,676.563,213.649,,,
sokndal_04gk-jbj_sb_ahl_amg.trs,3,109,632.92,29,214.077,33.82,2,10.47,1.65,0,0.0,27,5,516.142,101.744,,2.814,
stamsund_01um-02uk_ahl_sb.trs,3,268,2562.8,138,2190.991,85.49,13,450.665,17.58,0,0.0,125,5,821.563,1268.99,,4.149,
stamsund_01um-ov_ahl_sb.trs,2,87,445.24,13,69.356,15.58,0,0.0,0.0,0,0.0,13,5,197.074,230.495,,,
stamsund_02uk-ov_ahl_sb.trs,2,78,536.08,15,93.672,17.47,2,26.564,4.96,0,0.0,13,5,167.191,342.325,,,
stamsund_03gm-04gk_sb_amg.trs,4,384,2613.84,207,2305.942,88.22,50,1167.598,44.67,0,0.0,157,5,655.12,695.063,69.064,2.528,
stamsund_03gm-ov_sb_amg.trs,2,83,744.64,7,79.688,10.7,0,0.0,0.0,0,0.0,7,5,643.586,97.315,,,
stamsund_04gk-ov_sb_amg.trs,2,95,982.28,14,219.6,22.36,1,53.442,5.44,0,0.0,13,5,822.19,106.648,,,
stange_02uk-03gm_amg_as.trs,2,156,1904.84,118,1772.536,93.05,50,1135.301,59.6,0,0.0,68,5,207.853,532.254,,,
stange_02uk-aml_amg_as.trs,2,80,721.44,24,150.878,20.91,3,30.557,4.24,0,0.0,21,5,144.916,545.967,,,
stange_03gm-aml_amg_as.trs,2,49,679.12,14,98.153,14.45,3,46.74,6.88,0,0.0,11,5,83.145,549.235,,,
stange_06uk-07gm_mi_as.trs,3,146,1138.36,101,1004.621,88.25,26,454.855,39.96,0,0.0,75,5,197.415,476.551,9.539,,
stange_06uk-aml_mi_as.trs,2,75,590.04,26,225.189,38.17,3,39.4,6.68,0,0.0,23,5,136.63,404.257,,,
stange_07gm-aml_mi_as.trs,2,106,743.8,39,246.75,33.17,6,33.649,4.52,0,0.0,33,5,159.468,550.683,,,
stavanger_01um-02uk_sr_ahl_lh.trs,2,420,1411.32,125,709.193,50.25,12,81.89,5.8,0,0.0,113,5,697.769,631.661,,,
stavanger_01um-ks_ahl_sr.trs,2,81,586.6,20,82.224,14.02,3,16.945,2.89,0,0.0,17,5,161.983,407.672,,,
stavanger_02uk-sr_sb_ahl.trs,2,81,613.4,13,89.998,14.67,0,0.0,0.0,0,0.0,13,5,415.703,192.546,,,
stavanger_03gm-04gk_ahl_sr.trs,2,249,869.52,117,607.566,69.87,31,306.356,35.23,0,0.0,86,5,374.004,189.16,,,
stavanger_03gm-ks_ahl_sr.trs,2,150,868.84,21,75.806,8.72,3,11.011,1.27,0,0.0,18,5,62.217,789.797,,,
stavanger_04gk-sr_ahl_sr_amg.trs,2,94,1080.0,15,52.283,4.84,2,5.682,0.53,0,0.0,13,5,125.777,921.45,,,
steigen_01um-02uk_kk_sb.trs,2,138,1246.44,87,1079.548,86.61,28,553.444,44.4,0,0.0,59,5,241.039,450.198,,,
steigen_01um-kb_kk_sb.trs,2,95,626.56,26,138.549,22.11,1,2.129,0.34,0,0.0,25,5,396.614,222.498,,,
steigen_02uk-kb_kk_sb.trs,2,76,621.36,24,233.799,37.63,1,0.624,0.1,0,0.0,23,5,491.413,113.637,,,
steigen_03gm-04gk_kk_ifg.trs,3,243,1886.76,167,1573.842,83.42,47,706.296,37.43,0,0.0,120,5,558.006,517.499,,,
steigen_03gm-kb_kk_ifg.trs,2,108,991.76,44,329.692,33.24,7,55.377,5.58,0,0.0,37,5,728.273,178.34,,,
steigen_04gk-kb_kk_ifg_sb.trs,2,149,840.64,64,337.702,40.17,6,59.632,7.09,0,0.0,58,5,476.229,208.379,,,
stokkoeya_24-29_hl_kk_lh.trs,2,324,1273.16,182,936.223,73.54,49,385.444,30.27,0,0.0,133,5,303.712,576.134,,,
stokkoeya_24-aml_hl_kk_ifg.trs,2,197,869.2,44,174.827,20.11,5,17.444,2.01,0,0.0,39,5,297.185,550.636,,,
stokkoeya_29-aml_hl_kk_ifg.trs,2,83,872.72,23,154.886,17.75,5,24.521,2.81,0,0.0,18,5,85.602,759.787,,,
stokkoeya_31-33_ifg_hl_eo.trs,2,226,974.32,73,552.232,56.68,2,21.653,2.22,0,0.0,71,5,535.07,397.312,,,
stokkoeya_33-pmk_ifg_kk_eo.trs,2,128,859.2,13,138.413,16.11,1,18.625,2.17,0,0.0,12,5,481.514,349.747,,,
stonglandseidet_47-50_lh_as.trs,3,156,1616.6,96,1424.909,88.14,27,753.471,46.61,0,0.0,69,5,425.367,413.841,20.702,,
stonglandseidet_47-jbj_lh_as.trs,2,122,1190.28,29,197.278,16.57,2,4.875,0.41,0,0.0,27,5,203.595,979.735,,,
stonglandseidet_50-jbj_lh_as.trs,2,108,694.24,40,306.324,44.12,8,85.268,12.28,0,0.0,32,5,130.681,478.291,,,
stranda_01um-02uk_hl_eo.trs,3,288,1820.08,137,1401.894,77.02,13,260.797,14.33,0,0.0,124,5,443.933,1064.389,12.424,,
stranda_01um-ta_hl_kk.trs,2,88,714.0,39,209.993,29.41,1,1.316,0.18,0,0.0,38,5,454.152,232.773,,,
stranda_02uk-ta_hl_kk.trs,2,79,562.52,27,183.766,32.67,2,2.953,0.52,0,0.0,25,5,266.878,270.4,,,
stranda_03gm-04gk_sb_ifg.trs,2,476,1792.52,303,1504.148,83.91,57,535.315,29.86,0,0.0,246,5,639.925,590.023,,,
stranda_03gm-ta_sb_ifg.trs,2,122,652.52,42,172.523,26.44,4,31.86,4.88,0,0.0,38,5,399.643,205.897,,,
stranda_04gk-ta_sb_kk.trs,2,138,622.52,42,231.302,37.16,6,14.383,2.31,0,0.0,36,5,415.776,146.202,,,
stryn_01um-02uk_sr_lh.trs,3,418,1743.04,192,1190.131,68.28,21,239.58,13.74,0,0.0,171,5,733.649,730.135,20.301,,
stryn_01um-as_sr_as.trs,2,44,636.72,7,56.225,8.83,0,0.0,0.0,0,0.0,7,5,122.04,504.187,,,
stryn_02uk-as_sr_lh_eo.trs,2,77,487.2,8,48.469,9.95,0,0.0,0.0,0,0.0,8,5,299.754,171.516,,,
stryn_03gm-04gk_sb_lh.trs,3,207,1421.12,82,880.218,61.94,16,294.118,20.7,0,0.0,66,5,631.086,371.931,4.221,,
stryn_03gm-as_sb_lh.trs,2,59,633.12,12,84.588,13.36,0,0.0,0.0,0,0.0,12,5,144.429,473.596,,,
stryn_04gk-as_sb_hcfh_lh.trs,2,92,610.44,18,76.63,12.55,1,1.717,0.28,0,0.0,17,5,199.744,403.661,,,
suldal_01um-02uk_ahl_amg.trs,3,316,1607.52,163,1109.727,69.03,23,233.096,14.5,0,0.0,140,5,507.151,831.025,4.126,,
suldal_01um-sr_ahl_lh.trs,2,82,649.92,9,53.378,8.21,0,0.0,0.0,0,0.0,9,5,166.226,438.255,,,
suldal_02uk-ks_ahl_lh.trs,2,76,649.72,18,142.494,21.93,2,6.17,0.95,0,0.0,16,5,126.066,511.856,,,
suldal_03gm-04gk_sb_amg.trs,2,419,1634.632,269,1314.692,80.43,58,492.22,30.11,0,0.0,211,5,339.144,801.479,,,
suldal_03gm-sr_sb_amg.trs,2,165,872.103,31,102.137,11.71,2,7.212,0.83,0,0.0,29,5,582.846,274.176,,,
surnadal_18-19_ifg_sb.trs,2,242,1431.84,153,1161.441,81.12,32,351.242,24.53,0,0.0,121,5,591.784,474.72,,,
surnadal_18-jbj_ifg_sb.trs,2,150,1078.08,49,215.591,20.0,5,14.47,1.34,0,0.0,44,5,197.915,800.684,,,
surnadal_19-jbj_ifg_sb.trs,3,148,975.0,41,278.708,28.59,2,5.365,0.55,0,0.0,39,5,184.819,756.014,0.781,,
surnadal_28-29_eo_sb.trs,2,330,1523.52,103,790.579,51.89,5,43.599,2.86,0,0.0,98,5,627.311,692.83,,,
surnadal_28-sl_eo_sb.trs,2,110,442.56,20,79.212,17.9,0,0.0,0.0,0,0.0,20,5,190.904,184.247,,,
surnadal_29-sl_eo_sb.trs,2,114,410.4,19,85.567,20.85,0,0.0,0.0,0,0.0,19,5,215.249,186.214,,,
sylling_01um-02uk_ahl_lh.trs,3,349,1567.68,180,1113.339,71.02,16,161.605,10.31,0,0.0,164,5,550.226,847.785,2.269,,
sylling_01um-ahl_ahl_amg.trs,3,39,773.76,6,19.253,2.49,0,0.0,0.0,0,0.0,6,5,49.947,697.724,9.038,,
sylling_02uk-ahl_ahl_lh.trs,2,149,1119.36,27,119.677,10.69,2,3.536,0.32,0,0.0,25,5,173.623,916.208,,,
sylling_03gm-04gk_ifg_amg.trs,3,188,1422.24,146,1262.052,88.74,34,700.618,49.26,0,0.0,112,5,369.18,324.183,,,
sylling_03gm-ahl_ifg_amg.trs,2,22,1138.56,3,8.805,0.77,1,1.22,0.11,0,0.0,2,5,23.615,1080.696,,,
sylling_04gk-ahl_ifg_amg.trs,2,62,910.08,12,171.916,18.89,1,0.811,0.09,0,0.0,11,5,50.729,837.482,,,
tana_01um-02uk_hl_eo.trs,2,213,2636.32,121,2159.627,81.92,8,342.033,12.97,0,0.0,113,5,1001.991,1213.047,,,
tana_01um-ov_hl_eo.trs,2,77,570.2,8,65.571,11.5,1,7.107,1.25,0,0.0,7,5,212.728,323.727,,,
tana_02uk-ov_hl_eo.trs,3,62,593.2,13,90.232,15.21,0,0.0,0.0,0,0.0,13,5,352.501,204.713,,,
tana_03gm-04gk_kk_ifg.trs,3,418,2402.36,302,2035.058,84.71,95,959.031,39.92,0,0.0,207,5,782.011,15.653,628.766,,
tana_03gm-ov_kk_sb.trs,2,124,806.4,46,247.906,30.74,4,15.141,1.88,0,0.0,42,5,190.511,592.325,,,
tana_04gk-ov_kk_sb.trs,2,114,633.92,47,282.624,44.58,6,60.598,9.56,0,0.0,41,5,160.723,400.745,,,
time_01um-02uk_sr_amg.trs,3,306,1004.2,101,497.914,49.58,13,30.364,3.02,0,0.0,88,5,323.143,641.56,1.685,,
time_01um-jbj_sr_amg.trs,2,236,823.64,16,67.869,8.24,1,3.105,0.38,0,0.0,15,5,349.074,469.305,,,
time_02uk-sr_ahl_amg.trs,2,92,576.72,9,60.489,10.49,1,10.183,1.77,0,0.0,8,5,111.498,432.265,,,
time_03gm-04gk_ahl_amg.trs,3,241,1809.96,105,1065.145,58.85,22,330.415,18.26,0,0.0,83,5,922.076,531.905,7.941,,
time_03gm-sr_sr_amg.trs,2,52,757.08,10,41.655,5.5,3,9.018,1.19,0,0.0,7,5,81.473,666.589,,,
time_04gk-jbj_ahl_amg.trs,2,111,818.8,25,212.139,25.91,5,50.786,6.2,0,0.0,20,5,546.739,221.275,,,
tinn_01um-05um_amg_lh.trs,2,245,1214.96,126,917.724,75.54,13,164.371,13.53,0,0.0,113,5,519.86,525.078,,,
tinn_01um-sl_amg_as.trs,2,41,502.44,11,113.392,22.57,1,2.73,0.54,0,0.0,10,5,55.268,435.308,,,
tinn_03gm-04gk_amg_lh.trs,2,208,1409.52,96,960.421,68.14,20,383.467,27.21,0,0.0,76,5,507.733,516.865,,,
tinn_03gm-mi_amg_lh.trs,2,68,1215.0,11,76.328,6.28,0,0.0,0.0,0,0.0,11,5,95.21,1115.164,,,
tinn_04gk-mi_amg_lh.trs,2,82,1087.6,11,86.965,8.0,0,0.0,0.0,0,0.0,11,5,950.053,137.547,,,
tinn_05um-sl_amg_as.trs,2,69,882.16,7,88.04,9.98,0,0.0,0.0,0,0.0,7,5,111.7,747.969,,,
todalen_01um-02uk_ifg_lh.trs,2,167,845.96,86,583.383,68.96,11,87.646,10.36,0,0.0,75,5,347.793,340.134,,,
todalen_01um-ta_ifg_lh.trs,2,93,852.0,24,207.017,24.3,2,12.205,1.43,0,0.0,22,5,294.056,517.218,,,
